ClienteID,FechaRegistro,Genero,EsMayor,TienePareja,TieneDependientes,Ciudad,Estado,Borough,CodigoPostal,Latitud,Longitud,IngresoMediano,DensidadPoblacional,ServicioTelefono,LineasMultiples,TipoInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturacionSinPapel,MetodoPago,Antiguedad,CargoMensual,CargosTotal,SegmentoCliente,nivel_riesgo,score_riesgo,ratio_precio_ingreso,TipoDeQueja,TicketsSoporte,Escaladas,PuntuacionNPS,PuntuacionCSAT,TiempoResolucion,TasaAperturaEmail,TasaClicsMarketing,Cancelacion
8270-RKSAP,2025-04-15,Masculino,0,No,No,New York,NY,BROOKLYN,11255,40.70740842965739,-73.94139285882632,63000,14000,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,9,70.5,597.9,PYME,Alto,10.5,0.0134285714285714,Red,2,0,48.0,3.2,35.9,0.42,0.14,No
8272-ONJLV,2025-01-15,Masculino,0,No,No,New York,NY,QUEENS,11551,40.76729686358976,-73.80133422025935,72000,8500,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Un año,No,Cheque electrónico,12,95.7,1184.0,PYME,Alto,8.0,0.01595,Servicio,4,2,65.0,4.0,13.4,0.36,0.13,No
8276-MQBYC,2021-11-02,Masculino,1,No,No,New York,NY,BROOKLYN,11225,40.72541820779667,-73.93217129905115,63000,14000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,51,97.8,4913.3,PYME,Alto,8.5,0.0186285714285714,Facturacion,7,0,16.0,2.2,13.5,0.27,0.08,Si
8277-RVRSV,2023-04-26,Femenino,0,Si,Si,New York,NY,BRONX,10463,40.85271966134077,-73.82380655520582,42000,13000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Tarjeta de crédito,33,24.15,800.3,Residencial,Medio,5.0,0.0069,,1,0,70.0,4.9,12.5,0.52,0.21,No
8280-MQRQN,2025-12-11,Femenino,0,No,No,New York,NY,BROOKLYN,11238,40.629644210423514,-73.92886017324099,63000,14000,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,Cheque por correo,1,50.45,50.45,Residencial,Alto,10.0,0.0096095238095238,Red,8,2,17.0,2.0,28.2,0.14,0.07,Si
8285-ABVLB,2020-04-11,Femenino,0,Si,No,New York,NY,BROOKLYN,11237,40.65505761808015,-73.95668922966816,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Tarjeta de crédito,70,19.85,1328.35,Residencial,Medio,4.0,0.0037809523809523,,2,0,72.0,4.5,22.7,0.66,0.25,No
8286-AFUYI,2025-12-11,Masculino,0,No,No,New York,NY,MANHATTAN,10143,40.83189523682066,-73.9701687416588,85000,28000,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,Cheque electrónico,1,47.95,47.95,Residencial,Alto,9.0,0.0067694117647058,Servicio,4,0,40.0,3.6,26.0,0.48,0.21,No
8290-YWKHZ,2023-05-26,Femenino,1,Si,No,New York,NY,BRONX,10454,40.88208714781229,-73.91055602742082,42000,13000,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,32,93.2,2931.0,PYME,Alto,9.5,0.0266285714285714,Servicio,7,0,15.0,2.9,19.0,0.21,0.07,Si
8292-FRFZQ,2022-10-28,Femenino,0,No,No,New York,NY,BROOKLYN,11220,40.68398448250391,-73.91159528134627,63000,14000,No,Sin servicio,DSL,Si,Si,No,Si,No,No,Un año,No,Transferencia bancaria,39,41.15,1700.9,Residencial,Medio,4.0,0.0078380952380952,,2,0,71.0,4.7,7.7,0.58,0.28,No
8292-ITGYJ,2022-05-01,Femenino,0,Si,Si,New York,NY,MANHATTAN,10172,40.80825659870434,-73.94510739822648,85000,28000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,Si,Transferencia bancaria,45,24.65,1138.8,Residencial,Medio,4.0,0.00348,,2,0,70.0,4.8,25.3,0.76,0.32,No
8292-TYSPY,2024-06-19,Masculino,0,No,No,New York,NY,BROOKLYN,11241,40.633210542650495,-73.94668890415166,63000,14000,Si,No,DSL,No,No,Si,Si,No,No,Mensual,Si,Tarjeta de crédito,19,55.0,1046.5,Residencial,Medio,7.5,0.0104761904761904,Calidad,5,0,32.0,3.0,7.1,0.36,0.11,Si
8294-UIMBA,2023-07-25,Femenino,0,No,No,New York,NY,BROOKLYN,11245,40.66766771600729,-73.92081912860577,63000,14000,Si,No,Fibra óptica,No,No,No,Si,Si,Si,Un año,Si,Transferencia bancaria,30,94.4,2638.1,Corporativo,Medio,6.0,0.0179809523809523,,2,0,55.0,3.5,7.3,0.39,0.15,No
8295-FHIVV,2025-06-14,Masculino,0,No,No,New York,NY,MANHATTAN,10148,40.75303647317472,-73.9667146442164,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,7,19.4,168.65,Residencial,Medio,7.5,0.0027388235294117,,1,0,63.0,3.0,39.9,0.32,0.13,No
8295-KMENE,2021-03-07,Femenino,0,Si,Si,New York,NY,BROOKLYN,11237,40.7119011260503,-73.98804912588317,63000,14000,Si,Si,DSL,Si,No,Si,Si,Si,No,Dos años,Si,Cheque por correo,59,76.45,4519.5,Corporativo,Bajo,3.0,0.0145619047619047,,1,0,91.0,4.9,4.5,0.8,0.36,No
8305-VHZBZ,2025-12-11,Masculino,0,No,No,New York,NY,QUEENS,11621,40.7519476471899,-73.75572645389421,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,1,20.2,20.2,Residencial,Alto,9.0,0.0033666666666666,Red,6,0,6.0,2.5,45.4,0.14,0.06,Si
8309-IEYJD,2025-12-11,Femenino,1,No,No,New York,NY,QUEENS,11663,40.76975937530177,-73.79775329227076,72000,8500,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque por correo,1,70.6,70.6,PYME,Alto,12.0,0.0117666666666666,Servicio,2,0,38.0,3.1,19.2,0.2,0.07,No
8309-PPCED,2020-02-11,Femenino,0,Si,No,New York,NY,BROOKLYN,11206,40.65630651489467,-73.90151514568373,63000,14000,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria,72,110.45,7982.5,Corporativo,Medio,4.0,0.0210380952380952,,2,0,71.0,4.8,7.6,0.58,0.19,No
8311-UEUAB,2020-07-10,Femenino,0,Si,Si,New York,NY,BROOKLYN,11249,40.72448655697814,-73.95004836753122,63000,14000,Si,Si,DSL,Si,No,No,No,Si,Si,Dos años,Si,Cheque electrónico,67,75.5,5229.45,PYME,Medio,4.0,0.0143809523809523,,1,0,67.0,3.8,28.3,0.44,0.18,No
8313-AFGBW,2022-03-02,Masculino,0,Si,No,New York,NY,STATEN ISLAND,10305,40.538072296842934,-74.17834322133875,82000,3200,Si,No,DSL,No,Si,Si,No,Si,Si,Dos años,No,Cheque electrónico,47,73.6,3522.65,PYME,Medio,4.0,0.010770731707317,,2,0,72.0,5.0,45.7,0.76,0.3,No
8313-KTIHG,2025-09-12,Masculino,0,No,No,New York,NY,BROOKLYN,11215,40.68992776892304,-73.89693891650992,63000,14000,Si,No,DSL,No,No,No,Si,Si,No,Mensual,Si,Cheque electrónico,4,61.3,249.4,Residencial,Alto,9.0,0.0116761904761904,Precio,3,0,38.0,2.9,4.7,0.41,0.15,No
8313-NDOIA,2024-01-21,Femenino,0,No,No,New York,NY,BROOKLYN,11246,40.683240944317845,-73.92475750504764,63000,14000,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,24,104.15,2494.65,PYME,Alto,8.5,0.0198380952380952,Servicio,2,0,66.0,3.9,40.3,0.29,0.11,No
8314-DPQHL,2025-04-15,Masculino,0,No,No,New York,NY,BROOKLYN,11239,40.67104311442326,-73.97917049866307,63000,14000,No,Sin servicio,DSL,Si,No,Si,Si,No,Si,Un año,No,Cheque por correo,9,50.8,463.6,PYME,Medio,5.0,0.0096761904761904,,1,0,75.0,4.3,8.3,0.41,0.14,No
8314-HTWVE,2025-06-14,Femenino,0,Si,Si,New York,NY,BROOKLYN,11211,40.65849909306643,-73.98443717603914,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,7,19.85,144.15,Residencial,Medio,5.0,0.0037809523809523,,2,0,70.0,4.3,42.7,0.78,0.26,No
8316-BBQAY,2020-09-08,Femenino,0,No,No,New York,NY,BRONX,10472,40.807041999939635,-73.88462821281448,42000,13000,No,Sin servicio,DSL,Si,No,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito,65,59.95,3921.1,PYME,Bajo,3.0,0.0171285714285714,Ninguna,1,0,95.0,4.5,10.2,0.44,0.17,No
8317-BVKSO,2024-11-16,Masculino,0,No,No,New York,NY,BROOKLYN,11221,40.71701136551803,-73.96152443246679,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque electrónico,14,20.05,299.3,Residencial,Medio,7.5,0.0038190476190476,,2,0,81.0,4.8,30.3,0.63,0.23,No
8318-LCNBW,2023-02-25,Masculino,0,Si,No,New York,NY,QUEENS,11631,40.68981522000847,-73.80192886203376,72000,8500,No,Sin servicio,DSL,Si,No,Si,No,Si,Si,Un año,No,Tarjeta de crédito,35,53.15,1930.9,Residencial,Medio,5.0,0.0088583333333333,,2,0,62.0,3.7,42.8,0.29,0.12,No
8319-QBEHW,2023-11-22,Masculino,0,No,Si,New York,NY,MANHATTAN,10221,40.81531142396932,-74.0131474647226,85000,28000,No,Sin servicio,DSL,No,Si,No,No,Si,No,Un año,Si,Transferencia bancaria,26,39.95,1023.75,Residencial,Medio,5.0,0.00564,,2,0,84.0,4.4,19.0,0.63,0.21,No
8325-QRPZR,2025-06-14,Femenino,0,No,No,New York,NY,BROOKLYN,11207,40.66064506536463,-73.95627588802378,63000,14000,Si,No,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque electrónico,7,75.15,525.0,PYME,Alto,9.5,0.0143142857142857,Red,3,0,61.0,4.0,20.7,0.33,0.12,No
8327-LZKAS,2022-06-30,Femenino,1,Si,No,New York,NY,BRONX,10464,40.84977423168939,-73.87718908708223,42000,13000,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Un año,Si,Cheque electrónico,43,107.55,4533.9,Corporativo,Medio,6.0,0.0307285714285714,,3,0,26.0,3.0,2.2,0.25,0.12,Si
8327-WKMIE,2022-12-27,Masculino,0,No,No,New York,NY,BROOKLYN,11209,40.70775574983948,-73.9534391796782,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Tarjeta de crédito,37,20.15,785.75,Residencial,Medio,5.0,0.0038380952380952,,1,0,79.0,4.1,44.4,0.79,0.25,No
8328-SKJNO,2024-02-20,Masculino,0,No,Si,New York,NY,QUEENS,11476,40.74527115062227,-73.80386525734833,72000,8500,No,Sin servicio,DSL,Si,Si,No,Si,No,No,Un año,No,Transferencia bancaria,23,40.65,947.4,Residencial,Medio,5.0,0.006775,,1,0,80.0,4.3,6.2,0.65,0.31,No
8329-GWVPJ,2021-12-02,Femenino,0,Si,Si,New York,NY,BROOKLYN,11245,40.658491706813095,-73.97181576114366,63000,14000,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria,50,69.75,3557.7,Residencial,Alto,9.5,0.0132857142857142,,4,0,61.0,3.2,17.8,0.35,0.17,No
8329-IBCTI,2025-12-11,Femenino,0,No,No,New York,NY,QUEENS,11571,40.715656713754306,-73.75322187752188,72000,8500,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,1,19.65,19.65,Residencial,Alto,9.0,0.0032749999999999,Red,7,0,2.0,1.7,23.9,0.17,0.07,Si
8329-UTMVM,2023-10-23,Masculino,1,No,No,New York,NY,MANHATTAN,10005,40.78618597753272,-73.92506381999644,85000,28000,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Un año,Si,Transferencia bancaria,27,104.65,2964.0,Corporativo,Medio,5.0,0.0147741176470588,,1,0,68.0,3.5,4.5,0.42,0.14,No
8331-ZXFOE,2021-04-06,Femenino,0,No,No,New York,NY,BRONX,10457,40.87884895566087,-73.89644288973469,42000,13000,Si,Si,DSL,Si,Si,Si,Si,No,No,Un año,Si,Tarjeta de crédito,58,71.1,4299.2,PYME,Medio,4.0,0.0203142857142857,,2,0,77.0,4.4,5.8,0.55,0.27,No
8332-OSJDW,2025-01-15,Masculino,0,Si,Si,New York,NY,MANHATTAN,10135,40.7550035033184,-74.01318566446665,85000,28000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Cheque por correo,12,26.4,314.95,Residencial,Medio,6.0,0.0037270588235294,,1,0,59.0,3.8,24.6,0.47,0.22,No
8336-TAVKX,2020-02-11,Femenino,1,Si,No,New York,NY,BRONX,10458,40.808931274449414,-73.88390235392131,42000,13000,Si,Si,DSL,Si,Si,Si,Si,No,Si,Dos años,No,Transferencia bancaria,72,78.45,5682.25,Corporativo,Bajo,3.0,0.0224142857142857,,0,0,99.0,4.3,6.5,0.55,0.2,No
8337-MSSXB,2024-11-16,Femenino,0,No,No,New York,NY,BROOKLYN,11236,40.67543921739257,-73.94590535664265,63000,14000,Si,No,Fibra óptica,No,Si,No,No,No,Si,Mensual,Si,Cheque electrónico,14,86.3,1180.95,PYME,Alto,10.5,0.0164380952380952,Servicio,7,3,18.0,2.3,35.0,0.11,0.04,Si
8337-UPOAQ,2025-03-16,Masculino,1,Si,No,New York,NY,QUEENS,11243,40.701802760519286,-73.81833302441436,72000,8500,Si,Si,Fibra óptica,No,No,Si,No,No,Si,Mensual,Si,Cheque electrónico,10,89.8,914.3,PYME,Alto,10.5,0.0149666666666666,Precio,5,0,12.0,2.7,41.3,0.1,0.05,Si
8338-QIUNR,2020-02-11,Masculino,0,Si,Si,New York,NY,BROOKLYN,11226,40.708363677957315,-73.95514837394417,63000,14000,Si,Si,DSL,Si,No,Si,Si,No,No,Dos años,Si,Tarjeta de crédito,72,66.5,4811.6,PYME,Medio,4.0,0.0126666666666666,,2,0,67.0,4.0,8.4,0.35,0.15,No
8344-WFMFH,2025-04-15,Masculino,0,No,Si,New York,NY,BRONX,10456,40.86347889683584,-73.82886425214836,42000,13000,Si,No,DSL,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,9,50.1,484.05,Residencial,Alto,8.5,0.0143142857142857,Servicio,4,2,59.0,3.3,34.7,0.37,0.16,No
8345-MVDYC,2022-05-01,Femenino,0,No,No,New York,NY,MANHATTAN,10082,40.742055463674376,-73.99797015636851,85000,28000,Si,No,DSL,Si,No,Si,Si,Si,Si,Dos años,No,Transferencia bancaria,45,81.65,3618.7,PYME,Medio,4.0,0.0115270588235294,,1,0,81.0,4.8,6.9,0.72,0.25,No
8347-GDTMP,2020-10-08,Femenino,0,Si,No,New York,NY,MANHATTAN,10030,40.794035637392795,-73.98448568406879,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Tarjeta de crédito,64,19.45,1225.65,Residencial,Medio,4.0,0.0027458823529411,,1,0,56.0,3.2,37.7,0.32,0.14,No
8348-HFYIV,2025-11-11,Masculino,0,No,No,New York,NY,BROOKLYN,11245,40.6838719684876,-73.95242324551567,63000,14000,No,Sin servicio,DSL,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,2,49.25,90.35,Residencial,Alto,8.0,0.0093809523809523,Servicio,5,1,6.0,2.3,13.2,0.15,0.07,Si
8348-JLBUG,2020-10-08,Masculino,1,Si,No,New York,NY,MANHATTAN,10028,40.76784383632484,-73.9756131628398,85000,28000,Si,No,Fibra óptica,Si,No,Si,No,No,No,Un año,No,Tarjeta de crédito,64,80.3,5017.7,PYME,Alto,8.0,0.0113364705882352,Red,3,0,58.0,4.0,32.6,0.35,0.12,No
8350-NYMVI,2022-10-28,Femenino,0,No,No,New York,NY,MANHATTAN,10171,40.788428641598095,-73.93875831670857,85000,28000,No,Sin servicio,DSL,No,Si,Si,Si,No,No,Mensual,No,Transferencia bancaria,39,41.1,1597.05,Residencial,Medio,5.5,0.0058023529411764,,2,0,52.0,3.3,7.9,0.45,0.17,No
8356-WUAOJ,2025-12-11,Femenino,0,Si,No,New York,NY,STATEN ISLAND,10304,40.611592919182016,-74.13516435980141,82000,3200,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,45.0,45.0,Residencial,Alto,10.0,0.0065853658536585,,2,0,57.0,3.5,22.2,0.25,0.08,No
8357-EQXFO,2025-06-14,Femenino,0,No,No,New York,NY,BROOKLYN,11251,40.67344268864667,-73.97844726744465,63000,14000,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,7,95.35,660.9,PYME,Alto,9.5,0.0181619047619047,Facturacion,8,0,11.0,2.6,20.7,0.05,0.02,Si
8361-LBRDI,2021-04-06,Femenino,0,No,No,New York,NY,BRONX,10472,40.83996801622866,-73.89888790571281,42000,13000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Tarjeta de crédito,58,24.35,1423.85,Residencial,Medio,4.0,0.0069571428571428,,1,0,81.0,4.6,16.0,0.76,0.31,No
8361-LTMKD,2025-09-12,Masculino,1,Si,No,New York,NY,QUEENS,11298,40.71907125227395,-73.77290603556526,72000,8500,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque por correo,4,74.4,306.6,PYME,Alto,12.0,0.0124,Red,7,1,24.0,1.0,28.5,0.07,0.02,Si
8364-TRMMK,2025-10-12,Femenino,0,No,No,New York,NY,BROOKLYN,11250,40.67713310801824,-73.89829533282656,63000,14000,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,Cheque por correo,3,50.65,151.3,Residencial,Alto,11.0,0.009647619047619,Servicio,7,2,4.0,1.2,42.8,0.22,0.07,Si
8372-JUXUI,2025-12-11,Masculino,0,No,Si,New York,NY,QUEENS,11672,40.72259886269688,-73.76766590244462,72000,8500,Si,Si,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,74.35,74.35,PYME,Alto,12.0,0.0123916666666666,Red,8,2,23.0,2.4,36.5,0.08,0.04,Si
8374-UULRV,2020-02-11,Masculino,0,No,No,New York,NY,QUEENS,11492,40.68615035832062,-73.80229558965357,72000,8500,Si,Si,DSL,Si,Si,No,Si,Si,Si,Dos años,No,Tarjeta de crédito,72,86.05,6309.65,Corporativo,Medio,4.0,0.0143416666666666,,2,0,55.0,3.4,7.7,0.43,0.2,No
8374-XGEJJ,2022-06-30,Masculino,1,Si,No,New York,NY,STATEN ISLAND,10304,40.56276245332069,-74.12763023052169,82000,3200,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,43,101.0,4388.4,PYME,Alto,8.5,0.014780487804878,Facturacion,5,1,21.0,2.8,34.3,0.05,0.02,Si
8375-DKEBR,2025-12-11,Femenino,1,No,No,New York,NY,BROOKLYN,11241,40.643068341494875,-73.9558671224607,63000,14000,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,69.6,69.6,Residencial,Alto,12.0,0.0132571428571428,Red,8,1,15.0,1.9,26.5,0.27,0.11,Si
8375-KVTHK,2020-06-10,Masculino,0,Si,No,New York,NY,QUEENS,11657,40.700344744191014,-73.80586867874484,72000,8500,Si,No,Fibra óptica,No,Si,No,Si,Si,Si,Un año,Si,Cheque electrónico,68,100.3,6754.35,Corporativo,Medio,5.0,0.0167166666666666,,2,0,53.0,2.8,3.1,0.22,0.09,No
8378-LKJAF,2022-11-27,Masculino,0,Si,Si,New York,NY,MANHATTAN,10124,40.806617685016064,-73.9872538511317,85000,28000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Tarjeta de crédito,38,101.15,3956.7,PYME,Alto,8.5,0.01428,,3,0,53.0,3.8,32.4,0.46,0.14,No
8380-MQINP,2021-07-05,Femenino,0,Si,Si,New York,NY,MANHATTAN,10140,40.75201718636017,-73.92655271707025,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,55,20.3,1079.05,Residencial,Medio,4.0,0.0028658823529411,,2,0,66.0,4.1,41.6,0.32,0.13,No
8380-PEFPE,2025-12-11,Masculino,0,No,Si,New York,NY,MANHATTAN,10109,40.763264184645,-74.01442960698219,85000,28000,Si,No,Fibra óptica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,1,71.65,71.65,PYME,Alto,12.0,0.010115294117647,Servicio,7,2,1.0,3.0,31.2,0.15,0.05,Si
8382-SHQEH,2025-05-15,Femenino,0,Si,No,New York,NY,STATEN ISLAND,10304,40.61005166286831,-74.16235282351863,82000,3200,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,8,84.9,764.95,PYME,Alto,10.5,0.0124243902439024,Precio,6,0,22.0,1.4,14.8,0.1,0.04,Si
8383-SGHJU,2023-04-26,Femenino,0,No,No,New York,NY,BRONX,10471,40.80819426628033,-73.89635110644788,42000,13000,Si,Si,DSL,Si,No,No,Si,No,No,Un año,No,Cheque electrónico,33,59.4,1952.8,PYME,Medio,5.0,0.0169714285714285,,2,0,69.0,3.8,9.5,0.4,0.19,No
8384-FZBJK,2021-05-06,Femenino,0,Si,Si,New York,NY,BRONX,10469,40.85469020006908,-73.86465968338365,42000,13000,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,57,100.6,5611.7,PYME,Alto,8.5,0.0287428571428571,Precio,2,0,62.0,3.6,28.4,0.43,0.19,No
8387-MOJJT,2022-07-30,Femenino,0,Si,Si,New York,NY,BROOKLYN,11245,40.665606351738504,-73.96275022306202,63000,14000,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Tarjeta de crédito,42,77.95,3384.0,PYME,Alto,8.5,0.014847619047619,Calidad,6,1,17.0,2.0,38.8,0.14,0.05,Si
8387-UGUSU,2024-10-17,Femenino,0,Si,Si,New York,NY,MANHATTAN,10154,40.79124211446526,-73.9482678592516,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,15,20.05,284.3,Residencial,Medio,7.5,0.0028305882352941,,1,0,59.0,3.5,22.0,0.45,0.18,No
8388-DMKAE,2025-05-15,Femenino,0,No,No,New York,NY,BROOKLYN,11238,40.68688797917967,-73.96323771070738,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,8,20.25,174.65,Residencial,Medio,5.0,0.0038571428571428,,1,0,66.0,3.1,28.9,0.2,0.07,No
8388-FYNPZ,2025-09-12,Masculino,0,No,No,New York,NY,BROOKLYN,11219,40.69699795776455,-73.95929590043094,63000,14000,Si,No,DSL,Si,No,Si,No,No,No,Mensual,No,Cheque electrónico,4,56.75,245.15,Residencial,Alto,10.0,0.0108095238095238,Red,2,0,66.0,2.8,43.8,0.35,0.13,No
8390-FESFV,2020-12-07,Femenino,0,No,No,New York,NY,BRONX,10464,40.80278389313504,-73.83078868357995,42000,13000,Si,Si,DSL,No,Si,Si,Si,Si,Si,Dos años,No,Transferencia bancaria,62,84.5,5193.2,Corporativo,Medio,4.0,0.0241428571428571,,1,0,56.0,2.9,2.4,0.29,0.09,No
8393-DLHGA,2023-12-22,Masculino,0,No,Si,New York,NY,QUEENS,11678,40.68446762682348,-73.82541540680326,72000,8500,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,25,95.9,2448.75,PYME,Alto,8.5,0.0159833333333333,Servicio,5,0,18.0,2.7,17.9,0.13,0.04,Si
8393-JMVMB,2025-12-11,Masculino,0,No,No,New York,NY,MANHATTAN,10056,40.76360949811535,-73.94006062876555,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,1,19.45,19.45,Residencial,Alto,9.0,0.0027458823529411,Red,4,0,49.0,4.0,40.0,0.39,0.18,No
8395-ETZKQ,2020-06-10,Masculino,1,Si,Si,New York,NY,MANHATTAN,10053,40.792131653649896,-73.99175768997029,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Transferencia bancaria,68,19.5,1193.55,Residencial,Medio,5.0,0.0027529411764705,,2,0,68.0,3.9,24.5,0.27,0.11,No
8397-MVTAZ,2023-03-27,Masculino,0,Si,No,New York,NY,MANHATTAN,10217,40.77302005174515,-74.00252145777434,85000,28000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,34,100.05,3480.0,PYME,Alto,8.5,0.0141247058823529,Facturacion,7,0,21.0,2.5,12.8,0.07,0.03,Si
8398-TBIYD,2020-02-11,Femenino,0,No,No,New York,NY,BROOKLYN,11249,40.64408391477062,-73.89944373600399,63000,14000,Si,Si,Fibra óptica,Si,No,No,Si,No,No,Dos años,Si,Transferencia bancaria,72,84.7,6185.15,Corporativo,Medio,5.0,0.0161333333333333,,1,0,82.0,4.8,7.3,0.48,0.22,No
8399-YNDCH,2024-04-20,Masculino,1,No,No,New York,NY,BRONX,10465,40.89202146509463,-73.89684212393895,42000,13000,Si,No,DSL,No,No,Si,No,Si,No,Mensual,Si,Transferencia bancaria,21,60.05,1236.15,Residencial,Alto,8.5,0.0171571428571428,Servicio,8,1,12.0,2.8,25.8,0.15,0.07,Si
8400-WZICQ,2021-07-05,Femenino,0,Si,Si,New York,NY,QUEENS,11462,40.74552980610197,-73.76387841637977,72000,8500,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,Cheque electrónico,55,55.7,3131.8,Residencial,Medio,7.5,0.0092833333333333,,1,0,75.0,4.6,34.4,0.72,0.33,No
8401-EMUWF,2022-07-30,Masculino,0,Si,Si,New York,NY,BRONX,10451,40.85920946934362,-73.89699345616754,42000,13000,Si,Si,DSL,Si,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,42,69.4,3058.3,Residencial,Medio,6.5,0.0198285714285714,,2,0,78.0,4.6,32.7,0.7,0.31,No
8402-EIVQS,2020-07-10,Masculino,0,Si,No,New York,NY,BROOKLYN,11250,40.707569518383735,-73.98811897385195,63000,14000,Si,No,Fibra óptica,Si,Si,No,No,Si,Si,Un año,Si,Tarjeta de crédito,67,100.9,6733.15,PYME,Medio,7.0,0.0192190476190476,,2,0,52.0,3.8,29.3,0.25,0.09,No
8402-OOOHJ,2022-08-29,Femenino,0,No,No,New York,NY,BROOKLYN,11212,40.67045626650193,-73.9851030151573,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,41,20.65,835.15,Residencial,Medio,4.0,0.0039333333333333,,2,0,54.0,3.3,25.5,0.38,0.14,No
