cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_conexion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,puntuacion_nps,respuesta_de_la_encuesta,estado_de_conexion,permanencia_corta,abandonar
cust05851,masculino,53,india,delhi,individual,1,mobile,mensual,0,7,8.88,2,-0.07,90,30,30,paypal,4,0,1,3,49.51,facturacion,3.0,0,0.13,5.0,neutral,inactivo,1,0
cust05852,masculino,45,canada,toronto,individual,21,referido,mensual,16,3,20.0,4,-0.17,11,20,420,paypal,0,0,0,0,19.5,sin queja,4.0,0,0.99,7.0,satisfecho,en riesgo,0,0
cust05853,femenino,41,uk,londres,individual,1,web,mensual,1,5,14.08,3,0.11,66,30,30,paypal,1,1,0,1,27.23,facturacion,2.0,0,0.08,3.0,insatisfecho,inactivo,1,1
cust05854,femenino,22,india,delhi,individual,13,web,trimestral,20,7,6.76,3,0.2,5,10,130,tarjeta,0,0,0,0,36.38,sin queja,4.0,0,0.91,7.0,satisfecho,activo,0,0
cust05855,masculino,54,australia,sydney,individual,38,web,trimestral,23,1,21.59,3,0.11,12,10,380,tarjeta,1,0,0,6,26.4,facturacion,3.0,1,0.69,5.0,neutral,en riesgo,0,0
cust05856,femenino,29,india,delhi,individual,19,web,mensual,41,6,3.7,2,0.1,4,30,570,tarjeta,0,0,0,0,7.33,sin queja,3.0,0,0.14,5.0,neutral,activo,0,0
cust05857,femenino,52,banglades,dhaka,sme,22,mobile,mensual,10,0,16.19,4,0.03,15,50,1100,tarjeta,0,0,0,0,17.45,sin queja,5.0,0,0.87,9.0,muy satisfecho,en riesgo,0,0
cust05858,femenino,57,india,delhi,sme,26,referido,anual,20,2,15.85,8,0.16,1,30,780,tarjeta,1,0,0,2,28.96,facturacion,4.0,0,0.79,7.0,satisfecho,activo,0,1
cust05859,masculino,71,us,new york,individual,18,mobile,mensual,20,1,9.89,2,-0.16,3,20,360,paypal,0,0,0,0,29.75,sin queja,4.0,0,0.86,7.0,satisfecho,activo,0,0
cust05860,femenino,19,australia,sydney,sme,3,referido,trimestral,2,1,23.42,2,0.08,68,10,30,tarjeta,0,0,0,1,44.71,facturacion,2.0,0,0.34,3.0,insatisfecho,inactivo,1,1
cust05861,masculino,67,india,delhi,individual,31,web,mensual,16,7,16.61,1,-0.1,26,70,2170,tarjeta,1,0,0,2,28.37,facturacion,4.0,0,0.69,6.0,satisfecho,en riesgo,0,0
cust05862,femenino,58,india,delhi,sme,4,web,trimestral,0,7,27.25,4,-0.2,83,20,80,tarjeta,0,0,1,1,40.11,facturacion,2.0,0,0.21,3.0,insatisfecho,inactivo,1,0
cust05863,masculino,62,india,delhi,individual,13,web,mensual,8,0,16.93,5,0.19,2,10,130,tarjeta,1,0,0,1,16.2,facturacion,4.0,0,0.7,7.0,satisfecho,activo,0,0
cust05864,femenino,56,canada,toronto,individual,29,mobile,trimestral,14,4,18.8,2,-0.09,17,50,1450,tarjeta,1,0,0,1,1.0,facturacion,4.0,1,0.68,7.0,satisfecho,en riesgo,0,0
cust05865,masculino,59,uk,londres,individual,15,web,trimestral,16,3,1.0,6,0.08,7,10,150,tarjeta,1,1,1,1,25.25,facturacion,4.0,0,0.7,7.0,satisfecho,activo,0,0
cust05866,masculino,26,us,new york,individual,14,mobile,mensual,11,7,19.85,5,0.14,18,50,700,tarjeta,1,0,0,2,48.61,facturacion,4.0,0,0.67,7.0,satisfecho,en riesgo,0,0
cust05867,masculino,39,india,delhi,individual,3,web,mensual,0,2,18.17,5,0.03,82,10,30,paypal,0,0,0,1,16.41,facturacion,2.0,1,0.31,3.0,insatisfecho,inactivo,1,1
cust05868,femenino,64,uk,londres,enterprise,32,web,mensual,4,5,11.47,7,-0.11,10,50,1600,paypal,0,1,0,1,44.61,otro tipo de queja,3.0,0,0.89,5.0,neutral,en riesgo,0,0
cust05869,femenino,22,us,new york,sme,42,web,anual,8,6,9.89,2,0.25,20,70,2940,tarjeta,2,1,0,1,33.11,facturacion,4.0,0,0.66,8.0,satisfecho,en riesgo,0,0
cust05870,femenino,29,us,new york,individual,17,web,anual,36,1,13.46,5,-0.23,0,30,510,tarjeta,0,0,0,1,21.78,tecnico,3.0,0,0.53,5.0,neutral,activo,0,0
cust05871,masculino,18,banglades,dhaka,individual,23,referido,trimestral,11,4,21.04,3,0.05,27,10,230,tarjeta,0,1,0,2,21.62,servicio,4.0,0,0.97,7.0,satisfecho,en riesgo,0,1
cust05872,femenino,61,us,new york,sme,21,referido,mensual,10,0,6.88,6,0.32,22,20,420,transferencia bancaria,0,0,0,0,29.43,sin queja,5.0,0,0.96,9.0,muy satisfecho,en riesgo,0,0
cust05873,masculino,39,india,delhi,sme,3,web,mensual,2,1,5.95,4,0.26,36,10,30,tarjeta,0,0,0,2,5.29,tecnico,2.0,0,0.16,3.0,insatisfecho,inactivo,1,0
cust05874,femenino,55,canada,toronto,sme,19,referido,anual,13,4,20.64,3,-0.08,6,20,380,tarjeta,0,0,0,0,22.96,sin queja,3.0,0,0.95,6.0,neutral,activo,0,0
cust05875,masculino,68,india,delhi,individual,1,mobile,anual,2,5,12.16,5,0.21,68,30,30,transferencia bancaria,0,0,0,2,29.71,servicio,2.0,0,0.33,3.0,insatisfecho,inactivo,1,1
cust05876,masculino,36,india,delhi,sme,19,mobile,mensual,10,3,14.0,8,-0.12,5,10,190,paypal,0,0,0,2,26.91,servicio,3.0,2,0.53,5.0,neutral,activo,0,0
cust05877,masculino,33,uk,londres,sme,53,web,trimestral,28,7,14.13,1,-0.09,10,30,1590,transferencia bancaria,0,0,0,0,27.93,sin queja,3.0,0,0.37,5.0,neutral,en riesgo,0,0
cust05878,femenino,48,alemania,berlin,individual,41,mobile,trimestral,9,0,17.28,2,0.11,17,10,410,tarjeta,0,1,0,0,26.55,sin queja,3.0,0,0.92,6.0,neutral,en riesgo,0,0
cust05879,femenino,68,alemania,berlin,individual,33,web,mensual,13,4,23.77,7,-0.14,10,50,1650,tarjeta,0,0,0,1,26.7,otro tipo de queja,4.0,0,0.93,8.0,satisfecho,en riesgo,0,0
cust05880,femenino,20,banglades,dhaka,sme,52,web,mensual,35,6,7.56,5,-0.09,23,50,2600,paypal,1,0,0,4,22.75,facturacion,3.0,0,0.76,5.0,neutral,en riesgo,0,0
cust05881,masculino,40,alemania,berlin,sme,32,web,trimestral,13,4,18.01,1,-0.02,8,20,640,tarjeta,0,1,0,2,9.42,servicio,4.0,1,0.85,7.0,satisfecho,en riesgo,0,0
cust05882,masculino,59,uk,londres,individual,36,mobile,mensual,16,1,14.83,5,0.05,19,10,360,tarjeta,0,1,0,0,31.87,sin queja,4.0,0,0.91,7.0,satisfecho,en riesgo,0,0
cust05883,femenino,35,australia,sydney,enterprise,50,mobile,mensual,25,5,17.16,5,-0.0,9,50,2500,transferencia bancaria,0,0,0,1,22.19,otro tipo de queja,3.0,0,0.51,5.0,neutral,en riesgo,0,0
cust05884,femenino,43,banglades,dhaka,individual,12,referido,mensual,16,5,30.66,6,-0.03,26,50,600,paypal,0,1,1,2,23.77,facturacion,4.0,0,0.94,7.0,satisfecho,en riesgo,0,0
cust05885,femenino,30,uk,londres,individual,39,mobile,anual,16,6,6.38,2,-0.12,0,20,780,paypal,0,0,0,1,28.72,tecnico,3.0,0,0.33,5.0,neutral,activo,0,0
cust05886,masculino,35,us,new york,individual,13,referido,trimestral,12,3,19.25,4,-0.27,15,20,260,tarjeta,0,1,1,1,12.49,tecnico,4.0,0,1.0,7.0,satisfecho,en riesgo,0,0
cust05887,masculino,20,india,delhi,enterprise,39,mobile,trimestral,7,5,22.7,2,-0.15,13,20,780,paypal,0,0,0,1,24.47,tecnico,3.0,1,0.94,6.0,neutral,en riesgo,0,0
cust05888,masculino,40,australia,sydney,individual,31,web,trimestral,5,6,7.99,2,0.2,17,100,3100,tarjeta,0,0,0,7,31.76,otro tipo de queja,3.0,0,0.1,5.0,neutral,en riesgo,0,0
cust05889,masculino,20,us,new york,individual,19,mobile,anual,24,6,13.28,2,0.05,10,20,380,tarjeta,1,0,0,2,26.52,facturacion,3.0,1,0.41,5.0,neutral,en riesgo,0,0
cust05890,masculino,72,banglades,dhaka,individual,33,web,mensual,16,0,11.38,6,0.06,0,20,660,tarjeta,0,0,1,1,30.53,facturacion,3.0,0,0.27,4.0,neutral,activo,0,0
cust05891,femenino,42,india,delhi,individual,23,mobile,mensual,5,0,24.85,4,0.17,3,50,1150,tarjeta,0,0,1,1,9.96,otro tipo de queja,4.0,0,0.86,7.0,satisfecho,activo,0,0
cust05892,masculino,44,india,delhi,sme,45,mobile,mensual,9,3,15.03,4,-0.02,1,50,2250,transferencia bancaria,1,1,0,1,26.99,facturacion,3.0,1,0.7,5.0,neutral,activo,0,0
cust05893,masculino,61,banglades,dhaka,individual,44,mobile,anual,6,2,3.77,7,0.13,25,10,440,tarjeta,1,1,0,1,23.41,facturacion,4.0,0,0.89,7.0,satisfecho,en riesgo,0,0
cust05894,masculino,44,us,new york,sme,3,web,mensual,1,1,30.92,4,0.14,31,50,150,paypal,0,1,1,1,16.29,facturacion,2.0,1,0.35,3.0,insatisfecho,inactivo,1,1
cust05895,masculino,69,uk,londres,enterprise,1,mobile,trimestral,1,6,26.66,8,-0.1,74,30,30,paypal,1,0,1,1,20.98,facturacion,2.0,0,0.08,3.0,insatisfecho,inactivo,1,1
cust05896,masculino,56,alemania,berlin,individual,44,web,mensual,19,4,21.53,1,0.14,26,20,880,tarjeta,0,1,1,1,24.73,servicio,3.0,0,0.88,6.0,neutral,en riesgo,0,0
cust05897,femenino,42,australia,sydney,sme,35,web,mensual,17,6,13.52,3,0.07,12,20,700,paypal,0,0,0,1,24.59,facturacion,3.0,1,0.61,5.0,neutral,en riesgo,0,0
cust05898,masculino,41,banglades,dhaka,individual,34,mobile,mensual,18,1,7.31,1,-0.11,4,50,1700,tarjeta,2,1,1,3,38.67,facturacion,4.0,0,0.73,7.0,satisfecho,activo,0,0
cust05899,masculino,25,banglades,dhaka,individual,12,mobile,mensual,6,6,13.23,4,0.29,25,20,240,paypal,0,0,1,1,23.22,tecnico,5.0,0,0.89,9.0,muy satisfecho,en riesgo,0,0
cust05900,masculino,26,india,delhi,sme,34,web,mensual,3,7,21.5,8,0.15,11,50,1700,transferencia bancaria,0,1,0,1,32.94,otro tipo de queja,3.0,0,0.44,5.0,neutral,en riesgo,0,0
cust05901,femenino,63,canada,toronto,sme,34,mobile,trimestral,8,7,13.66,8,-0.13,11,10,340,tarjeta,0,1,0,1,25.12,tecnico,3.0,1,0.54,5.0,neutral,en riesgo,0,0
cust05902,femenino,54,india,delhi,individual,28,mobile,trimestral,17,3,11.09,6,0.01,7,20,560,tarjeta,0,0,0,2,17.22,tecnico,5.0,0,1.0,9.0,muy satisfecho,activo,0,0
cust05903,femenino,47,alemania,berlin,individual,6,web,anual,1,4,4.66,7,-0.08,84,20,120,tarjeta,2,0,1,1,21.27,facturacion,2.0,1,0.07,3.0,insatisfecho,inactivo,1,1
cust05904,masculino,70,india,delhi,enterprise,43,mobile,mensual,14,7,8.55,9,0.24,2,70,3010,transferencia bancaria,0,1,0,0,18.77,sin queja,5.0,0,0.94,9.0,muy satisfecho,activo,0,0
cust05905,femenino,36,canada,toronto,sme,43,web,trimestral,14,2,5.32,7,-0.09,27,100,4300,tarjeta,0,0,0,1,30.19,facturacion,4.0,0,0.94,7.0,satisfecho,en riesgo,0,0
cust05906,masculino,70,banglades,dhaka,individual,43,mobile,anual,7,5,15.84,5,0.11,27,70,3010,tarjeta,1,1,0,1,30.19,facturacion,4.0,1,0.67,7.0,satisfecho,en riesgo,0,0
cust05907,masculino,33,uk,londres,individual,22,web,mensual,15,3,20.67,5,-0.12,29,20,440,paypal,0,1,0,2,8.91,facturacion,5.0,0,0.92,9.0,muy satisfecho,en riesgo,0,0
cust05908,femenino,41,india,delhi,individual,5,web,trimestral,17,1,6.07,6,0.27,1,20,100,transferencia bancaria,0,1,0,1,21.95,tecnico,3.0,1,0.83,5.0,neutral,activo,1,1
cust05909,masculino,61,australia,sydney,individual,1,referido,trimestral,2,4,3.34,3,0.11,54,50,50,tarjeta,0,0,0,2,31.21,facturacion,2.0,0,0.27,3.0,insatisfecho,inactivo,1,1
cust05910,masculino,38,uk,londres,individual,6,referido,mensual,1,0,15.05,3,0.11,61,10,60,paypal,0,1,1,3,18.01,tecnico,1.0,0,0.16,1.0,muy insatisfecho,inactivo,1,1
cust05911,masculino,53,canada,toronto,individual,4,mobile,mensual,2,4,13.4,2,0.06,69,100,400,tarjeta,2,1,0,2,24.69,facturacion,3.0,1,0.03,4.0,neutral,inactivo,1,0
cust05912,femenino,57,us,new york,individual,42,web,mensual,25,4,17.37,6,0.03,17,50,2100,transferencia bancaria,1,0,0,1,32.23,facturacion,3.0,0,0.79,6.0,neutral,en riesgo,0,1
cust05913,masculino,56,india,delhi,sme,38,web,trimestral,22,3,4.5,4,-0.32,16,10,380,transferencia bancaria,0,0,1,0,19.55,sin queja,3.0,0,0.36,5.0,neutral,en riesgo,0,0
cust05914,masculino,64,banglades,dhaka,individual,20,mobile,mensual,10,2,22.95,5,0.11,28,20,400,paypal,1,0,0,2,33.61,facturacion,5.0,0,0.81,8.0,muy satisfecho,en riesgo,0,0
cust05915,femenino,23,banglades,dhaka,individual,32,web,mensual,9,4,17.92,4,0.04,25,50,1600,tarjeta,0,1,0,1,26.9,facturacion,4.0,0,0.88,7.0,satisfecho,en riesgo,0,0
cust05916,masculino,22,uk,londres,individual,49,referido,trimestral,9,5,22.92,8,-0.17,18,10,490,tarjeta,0,0,0,1,32.4,facturacion,3.0,1,0.99,6.0,neutral,en riesgo,0,0
cust05917,masculino,31,india,delhi,individual,25,web,mensual,16,4,11.74,3,0.05,17,50,1250,paypal,1,0,0,1,31.99,facturacion,5.0,2,0.8,10.0,muy satisfecho,en riesgo,0,0
cust05918,femenino,70,australia,sydney,individual,44,web,mensual,7,7,22.12,8,-0.16,23,50,2200,tarjeta,0,0,0,1,11.49,servicio,4.0,1,0.98,7.0,satisfecho,en riesgo,0,0
cust05919,masculino,62,india,delhi,sme,25,mobile,mensual,12,6,11.03,4,0.28,19,30,750,tarjeta,1,0,0,1,38.54,facturacion,4.0,0,0.82,7.0,satisfecho,en riesgo,0,1
cust05920,masculino,59,uk,londres,individual,19,mobile,anual,13,6,21.82,2,0.03,3,20,380,tarjeta,0,0,1,1,39.47,servicio,3.0,0,0.49,5.0,neutral,activo,0,0
cust05921,masculino,67,alemania,berlin,individual,21,web,mensual,17,7,11.27,1,0.02,6,10,210,tarjeta,0,0,0,1,23.31,facturacion,3.0,0,0.33,4.0,neutral,activo,0,0
cust05922,masculino,21,uk,londres,individual,40,referido,mensual,25,2,1.64,3,0.11,20,10,400,transferencia bancaria,0,1,0,0,35.25,sin queja,3.0,0,0.26,4.0,neutral,en riesgo,0,0
cust05923,masculino,25,canada,toronto,individual,12,mobile,mensual,12,7,20.89,2,-0.05,19,50,600,paypal,0,0,0,1,25.3,facturacion,4.0,0,0.85,8.0,satisfecho,en riesgo,0,0
cust05924,femenino,41,uk,londres,individual,23,referido,mensual,16,7,10.68,6,-0.0,17,70,1610,tarjeta,0,0,0,0,29.18,sin queja,5.0,0,0.94,9.0,muy satisfecho,en riesgo,0,0
cust05925,femenino,28,banglades,dhaka,individual,4,mobile,trimestral,2,2,21.63,5,-0.04,87,30,120,transferencia bancaria,0,0,1,1,41.91,otro tipo de queja,2.0,0,0.37,3.0,insatisfecho,inactivo,1,1
cust05926,femenino,34,australia,sydney,individual,25,mobile,anual,17,7,3.62,4,-0.1,22,20,500,paypal,1,0,0,2,30.6,facturacion,5.0,0,0.76,9.0,muy satisfecho,en riesgo,0,0
cust05927,femenino,67,uk,londres,sme,40,web,trimestral,15,5,2.58,5,-0.09,21,30,1200,tarjeta,0,0,0,0,17.59,sin queja,4.0,0,0.85,6.0,satisfecho,en riesgo,0,0
cust05928,masculino,38,uk,londres,enterprise,5,mobile,mensual,1,7,12.14,4,0.02,46,20,100,transferencia bancaria,3,1,0,1,22.48,facturacion,3.0,1,0.11,5.0,neutral,inactivo,1,0
cust05929,masculino,74,australia,sydney,individual,46,mobile,mensual,12,4,15.1,7,-0.03,17,20,920,paypal,0,0,0,2,19.88,facturacion,4.0,1,0.9,7.0,satisfecho,en riesgo,0,0
cust05930,masculino,43,uk,londres,sme,4,web,mensual,1,0,2.83,6,0.07,42,30,120,tarjeta,0,1,0,1,18.96,tecnico,2.0,0,0.29,3.0,insatisfecho,inactivo,1,1
cust05931,masculino,60,banglades,dhaka,sme,44,web,mensual,12,0,10.72,7,-0.17,2,20,880,transferencia bancaria,0,0,0,0,26.21,sin queja,4.0,0,0.88,8.0,satisfecho,activo,0,0
cust05932,masculino,65,australia,sydney,enterprise,3,mobile,trimestral,0,0,6.97,7,-0.12,34,100,300,paypal,0,0,0,4,21.66,otro tipo de queja,2.0,1,0.34,3.0,insatisfecho,inactivo,1,1
cust05933,femenino,61,banglades,dhaka,individual,32,web,mensual,10,3,15.64,5,0.03,3,100,3200,tarjeta,0,0,0,3,29.65,otro tipo de queja,4.0,0,0.95,7.0,satisfecho,activo,0,0
cust05934,femenino,62,banglades,dhaka,sme,4,web,mensual,0,7,30.59,4,0.13,55,10,40,tarjeta,0,0,1,1,28.6,facturacion,1.0,1,0.17,1.0,muy insatisfecho,inactivo,1,1
cust05935,masculino,44,banglades,dhaka,enterprise,4,web,mensual,0,3,11.94,6,-0.02,61,20,80,tarjeta,1,1,0,1,29.17,facturacion,3.0,1,0.07,5.0,neutral,inactivo,1,1
cust05936,masculino,33,canada,toronto,individual,11,web,mensual,10,0,10.53,3,-0.02,29,30,330,tarjeta,0,1,1,0,22.26,sin queja,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust05937,masculino,72,australia,sydney,individual,34,mobile,trimestral,6,0,15.88,3,0.02,4,50,1700,transferencia bancaria,0,0,0,1,28.71,tecnico,4.0,1,0.85,7.0,satisfecho,activo,0,0
cust05938,femenino,43,canada,toronto,enterprise,5,web,mensual,2,0,28.72,1,0.03,65,30,150,paypal,1,1,0,1,24.19,facturacion,2.0,1,0.12,3.0,insatisfecho,inactivo,1,1
cust05939,masculino,70,canada,toronto,sme,31,web,trimestral,24,2,7.22,4,0.26,17,20,620,tarjeta,0,1,0,0,26.2,sin queja,3.0,0,0.86,5.0,neutral,en riesgo,0,0
cust05940,masculino,50,australia,sydney,individual,52,web,trimestral,6,6,15.3,9,0.1,7,100,5200,paypal,1,0,0,1,21.34,facturacion,3.0,0,0.53,5.0,neutral,activo,0,0
cust05941,masculino,48,uk,londres,sme,42,web,mensual,19,1,32.47,5,-0.07,22,50,2100,paypal,0,0,0,1,17.85,otro tipo de queja,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust05942,femenino,65,india,delhi,individual,20,mobile,anual,11,3,10.18,4,0.06,9,20,400,paypal,0,0,0,4,18.6,tecnico,4.0,1,0.98,7.0,satisfecho,en riesgo,0,0
cust05943,masculino,64,alemania,berlin,individual,14,web,mensual,5,6,11.4,3,0.05,27,50,700,paypal,1,0,0,1,35.55,facturacion,4.0,0,0.76,7.0,satisfecho,en riesgo,0,0
cust05944,femenino,23,india,delhi,individual,48,web,mensual,11,3,21.51,1,-0.22,4,50,2400,tarjeta,0,0,0,1,40.36,facturacion,4.0,1,0.9,7.0,satisfecho,activo,0,0
cust05945,femenino,61,banglades,dhaka,individual,2,web,anual,0,3,27.63,4,-0.33,36,10,20,tarjeta,1,0,1,2,22.48,facturacion,3.0,0,0.03,4.0,neutral,inactivo,1,0
cust05946,femenino,25,australia,sydney,sme,12,referido,mensual,12,1,28.57,3,0.13,9,20,240,tarjeta,1,1,0,1,22.88,facturacion,5.0,0,0.73,9.0,muy satisfecho,en riesgo,0,1
cust05947,femenino,24,uk,londres,individual,53,web,mensual,24,4,13.96,4,-0.12,4,100,5300,paypal,1,0,0,1,2.96,facturacion,3.0,0,0.14,5.0,neutral,activo,0,0
cust05948,femenino,51,canada,toronto,sme,42,referido,anual,9,3,8.4,4,0.19,29,30,1260,tarjeta,1,0,0,1,22.26,facturacion,5.0,0,0.73,8.0,muy satisfecho,en riesgo,0,0
cust05949,femenino,61,us,new york,individual,6,web,trimestral,0,4,10.63,5,0.07,67,70,420,tarjeta,1,0,0,1,10.36,facturacion,1.0,0,0.05,1.0,muy insatisfecho,inactivo,1,1
cust05950,masculino,70,alemania,berlin,individual,4,mobile,mensual,1,7,7.35,5,0.01,43,30,120,paypal,0,0,0,2,35.54,facturacion,2.0,0,0.26,3.0,insatisfecho,inactivo,1,1
cust05951,masculino,31,india,delhi,individual,40,web,trimestral,32,2,15.54,1,0.0,9,20,800,paypal,2,0,1,1,10.43,facturacion,3.0,0,0.75,6.0,neutral,en riesgo,0,0
cust05952,masculino,33,uk,londres,individual,32,web,anual,12,6,19.66,4,-0.03,23,20,640,paypal,0,1,0,2,32.06,facturacion,5.0,0,0.91,9.0,muy satisfecho,en riesgo,0,0
cust05953,femenino,60,banglades,dhaka,sme,17,mobile,mensual,8,0,16.37,8,-0.18,6,30,510,transferencia bancaria,0,0,0,1,41.36,tecnico,3.0,1,0.95,6.0,neutral,activo,0,0
cust05954,masculino,69,alemania,berlin,individual,48,mobile,trimestral,17,0,11.55,7,-0.05,27,10,480,paypal,2,0,1,2,28.98,facturacion,4.0,0,0.68,7.0,satisfecho,en riesgo,0,0
cust05955,femenino,26,banglades,dhaka,sme,16,web,anual,12,2,21.62,7,-0.19,13,30,480,paypal,2,0,1,2,12.51,facturacion,4.0,1,0.83,6.0,satisfecho,en riesgo,0,0
cust05956,femenino,27,us,new york,individual,50,web,anual,5,0,18.74,1,0.15,2,50,2500,tarjeta,2,0,0,2,21.23,facturacion,4.0,0,0.86,7.0,satisfecho,activo,0,0
cust05957,femenino,34,us,new york,individual,54,web,trimestral,36,2,18.38,5,0.09,2,50,2700,transferencia bancaria,2,1,0,2,22.7,facturacion,3.0,0,0.87,5.0,neutral,activo,0,0
cust05958,masculino,29,us,new york,individual,52,referido,mensual,16,0,20.61,1,-0.01,18,20,1040,paypal,0,1,1,3,30.59,otro tipo de queja,3.0,0,0.11,5.0,neutral,en riesgo,0,0
cust05959,femenino,23,india,delhi,sme,51,referido,trimestral,18,7,17.24,5,0.07,13,30,1530,transferencia bancaria,1,0,0,1,5.57,facturacion,3.0,0,0.73,5.0,neutral,en riesgo,0,0
cust05960,femenino,36,banglades,dhaka,individual,13,web,mensual,17,2,14.2,5,0.18,10,50,650,tarjeta,1,1,1,1,14.09,facturacion,5.0,0,0.85,9.0,muy satisfecho,en riesgo,0,0
cust05961,masculino,60,australia,sydney,sme,26,mobile,trimestral,6,7,6.5,8,-0.31,1,10,260,tarjeta,0,1,0,0,45.31,sin queja,4.0,0,0.91,7.0,satisfecho,activo,0,0
cust05962,masculino,58,alemania,berlin,sme,6,web,mensual,0,2,12.89,5,-0.01,48,20,120,paypal,2,0,0,2,37.76,facturacion,3.0,0,0.08,4.0,neutral,inactivo,1,0
cust05963,femenino,70,australia,sydney,individual,16,mobile,trimestral,19,0,9.58,2,-0.02,27,100,1600,tarjeta,0,0,0,1,24.72,facturacion,5.0,0,0.98,9.0,muy satisfecho,en riesgo,0,0
cust05964,femenino,46,banglades,dhaka,individual,37,mobile,mensual,5,4,27.33,10,0.02,8,10,370,tarjeta,1,0,0,3,13.88,facturacion,4.0,1,0.83,7.0,satisfecho,en riesgo,0,1
cust05965,masculino,23,us,new york,individual,22,web,anual,10,3,26.63,2,-0.07,13,10,220,paypal,1,0,0,1,21.01,facturacion,4.0,0,0.7,8.0,satisfecho,en riesgo,0,0
cust05966,masculino,42,uk,londres,enterprise,35,web,mensual,7,3,25.05,8,0.11,25,50,1750,tarjeta,0,0,0,2,32.43,servicio,3.0,1,0.89,5.0,neutral,en riesgo,0,0
cust05967,masculino,74,us,new york,individual,35,referido,mensual,7,6,12.18,5,0.16,6,30,1050,paypal,0,0,0,1,23.54,tecnico,4.0,1,0.96,7.0,satisfecho,activo,0,0
cust05968,femenino,41,australia,sydney,individual,13,referido,trimestral,20,1,14.15,6,-0.0,4,10,130,tarjeta,0,0,0,2,22.96,tecnico,3.0,0,0.24,4.0,neutral,activo,0,0
cust05969,masculino,42,us,new york,individual,23,mobile,mensual,15,5,10.51,4,0.17,18,10,230,tarjeta,0,0,0,2,40.0,otro tipo de queja,3.0,1,0.96,5.0,neutral,en riesgo,0,0
cust05970,masculino,33,banglades,dhaka,sme,4,web,mensual,0,5,6.6,4,0.09,33,50,200,paypal,0,1,0,0,27.84,sin queja,2.0,0,0.21,3.0,insatisfecho,inactivo,1,1
cust05971,masculino,69,us,new york,sme,21,web,anual,17,1,20.83,6,-0.02,11,100,2100,paypal,0,1,0,1,18.39,facturacion,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust05972,femenino,33,australia,sydney,enterprise,4,mobile,trimestral,4,0,9.85,6,0.04,23,50,200,tarjeta,0,0,0,1,34.31,otro tipo de queja,3.0,1,0.58,5.0,neutral,en riesgo,1,0
cust05973,masculino,23,australia,sydney,sme,49,referido,trimestral,7,3,13.12,2,-0.03,5,50,2450,tarjeta,0,0,0,1,23.77,servicio,5.0,1,0.88,9.0,muy satisfecho,activo,0,0
cust05974,masculino,54,banglades,dhaka,individual,26,referido,mensual,19,5,12.42,4,0.1,25,20,520,tarjeta,1,1,0,1,17.73,facturacion,5.0,1,0.81,9.0,muy satisfecho,en riesgo,0,0
cust05975,masculino,38,uk,londres,individual,2,web,trimestral,2,1,28.26,5,0.17,80,100,200,tarjeta,0,0,0,1,26.32,facturacion,2.0,0,0.26,3.0,insatisfecho,inactivo,1,1
cust05976,masculino,21,australia,sydney,sme,50,mobile,mensual,5,3,15.35,5,0.15,22,30,1500,tarjeta,0,0,0,2,40.3,servicio,4.0,0,0.9,7.0,satisfecho,en riesgo,0,0
cust05977,masculino,51,banglades,dhaka,enterprise,44,mobile,mensual,14,6,20.97,4,0.06,4,20,880,paypal,0,0,0,1,32.32,tecnico,5.0,0,0.95,8.0,muy satisfecho,activo,0,0
cust05978,femenino,45,uk,londres,individual,47,web,anual,12,2,12.53,7,0.21,4,30,1410,transferencia bancaria,0,0,0,3,26.91,tecnico,5.0,0,0.94,9.0,muy satisfecho,activo,0,0
cust05979,femenino,55,canada,toronto,individual,50,web,trimestral,12,4,10.26,5,-0.0,3,20,1000,transferencia bancaria,1,0,0,1,17.0,facturacion,5.0,0,0.9,9.0,muy satisfecho,activo,0,1
cust05980,femenino,58,banglades,dhaka,sme,30,web,anual,14,2,17.82,5,0.13,7,70,2100,tarjeta,0,0,1,1,38.91,servicio,3.0,1,0.24,5.0,neutral,activo,0,0
cust05981,masculino,45,canada,toronto,individual,38,mobile,trimestral,8,1,22.27,7,-0.12,14,30,1140,tarjeta,0,1,0,1,31.83,otro tipo de queja,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust05982,femenino,34,australia,sydney,individual,2,referido,trimestral,2,7,11.38,5,0.11,47,20,40,tarjeta,0,1,1,2,21.91,servicio,2.0,0,0.16,3.0,insatisfecho,inactivo,1,1
cust05983,femenino,31,us,new york,enterprise,18,referido,trimestral,10,1,19.68,3,0.1,18,30,540,tarjeta,1,1,0,4,36.42,facturacion,5.0,1,0.8,9.0,muy satisfecho,en riesgo,0,0
