cliente_id,genero,edad,pais,ciudad,segmento_cliente,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,tipo_contrato,antiguedad,cargo_mensual,ingresos_totales,metodo_pago,canal_registro,errores_pago,descuento_aplicado,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,lineas_multiples,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,nivel_riesgo,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,tipo_queja,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,respuesta_encuesta,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,precio_vs_mercado
3813-DHBBB,Masculino,45.0,USA,New York,PYME,0,Si,No,40.74655660466645,-73.9178742142661,QUEENS,11657,NY,2020-07-10,72000.0,8500.0,Dos años,67,85.59,5734.530000000001,Transferencia bancaria,Web,0,No,No,Si,No,Sin servicio,DSL,Si,Si,No,Si,No,Si,Low,0.0,69,6,119.4,9,3.14,9.0,1,9.8,Ninguna,0,4.0,88.0,0.62,0.22,Sin Respuesta,1.0,0,2025-11-21,2,15,0,0,21,103.34,3,2025-09-10,7,1,Competitivo
3814-MLAXC,Femenino,55.0,USA,New York,Corporativo,0,No,No,40.74726379295826,-74.00317592933932,BROOKLYN,11228,NY,2023-06-25,63000.0,14000.0,Mensual,31,159.31,4938.61,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,Si,No,No,Low,1.082,99,6,105.73,10,7.84,7.0,4,5.3,Precio,0,2.8,22.0,0.16,0.08,Muy satisfecho,0.0,0,2025-12-24,2,0,0,0,71,73.18,3,2025-12-08,2,2,Alto
3815-SLMEF,Femenino,67.0,USA,New York,Residencial,0,No,No,40.68062374886232,-73.84302422508729,MANHATTAN,10028,NY,2025-10-12,85000.0,28000.0,Mensual,3,76.12,228.36,Cheque por correo,Web,1,No,No,No,No,Sin servicio,DSL,Si,No,No,Si,No,No,Medium,5.159000000000001,57,7,108.54,6,13.3,9.0,6,9.9,Servicio,3,1.8,8.0,0.2,0.06,Sin Respuesta,0.0,0,2025-11-22,0,5,0,0,10,45.04,7,2025-12-17,8,1,Alto
3823-KYNQY,Masculino,50.0,USA,New York,Residencial,0,No,No,40.79005026539854,-73.94110281486951,STATEN ISLAND,10304,NY,2025-01-15,82000.0,3200.0,Un año,12,25.06,300.71999999999997,Tarjeta de crédito,Web,0,No,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.247,131,7,117.71,5,13.56,5.0,2,47.6,Ninguna,0,3.3,63.0,0.37,0.13,Muy satisfecho,0.0,0,2025-11-23,0,15,0,1,1,119.0,5,2025-07-12,1,0,Bajo
3824-RHKVR,Femenino,54.0,USA,New York,Residencial,0,No,No,40.67666209610537,-73.88117290216027,QUEENS,11374,NY,2024-08-18,72000.0,8500.0,Mensual,17,28.97,492.49,Tarjeta de crédito,Web,1,10%,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,116,7,48.02,7,8.67,5.0,1,33.3,Ninguna,0,4.5,83.0,0.73,0.3,No respondió,0.0,0,2025-12-10,3,0,1,0,29,33.06,6,2025-11-24,5,2,Bajo
3831-YCPUO,Femenino,46.0,USA,New York,Corporativo,0,Si,Si,40.83717201597681,-73.84623622161021,BROOKLYN,11208,NY,2020-02-11,63000.0,14000.0,Dos años,72,162.26,11682.72,Tarjeta de crédito,Web,0,No,No,Si,Si,No,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.152,146,4,57.76,11,3.24,8.0,1,6.7,Ninguna,0,3.7,53.0,0.32,0.13,Neutral,1.0,0,2025-12-11,0,0,0,0,67,105.37,9,2025-10-21,6,0,Alto
3834-XUIFC,Masculino,57.0,USA,New York,PYME,0,No,No,40.89083225232875,-73.84932021093381,QUEENS,11464,NY,2025-06-14,72000.0,8500.0,Mensual,7,142.37,996.59,Cheque por correo,Web,2,10%,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,Si,Alto,10.5,14,1,11.84,1,-13.87,49.0,7,27.2,Red,2,2.9,14.0,0.18,0.06,Insatisfecho,0.0,1,2025-12-28,0,0,0,0,52,109.8,6,2025-10-16,6,3,Competitivo
3836-FZSDJ,Masculino,39.0,USA,New York,Residencial,1,Si,No,40.11238533659802,-77.51958437167269,QUEENS,11574,NY,2020-03-12,72000.0,8500.0,Dos años,71,21.9,1554.9,Transferencia bancaria,Web,0,No,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,86,7,82.59,10,24.67,0.0,1,33.6,Ninguna,0,4.3,78.0,0.79,0.36,Satisfecho,0.0,0,2025-11-10,3,0,0,0,88,99.02,6,2025-07-19,2,2,Competitivo
3838-OZURD,Masculino,48.0,USA,New York,PYME,0,Si,No,40.69319210539028,-73.81876170650571,MANHATTAN,10279,NY,2020-08-09,85000.0,28000.0,Mensual,66,137.38,9067.08,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Medium,4.045,142,6,116.89,8,23.19,6.0,5,23.5,Red,1,2.4,23.0,0.27,0.13,Muy satisfecho,0.0,0,2025-12-09,0,0,0,0,20,18.12,9,2025-07-28,2,2,Bajo
3841-CONLJ,Femenino,43.0,USA,New York,Residencial,0,Si,No,40.74619658995093,-73.89994897978978,BROOKLYN,11221,NY,2025-12-11,63000.0,14000.0,Mensual,1,70.93,70.93,Cheque electrónico,Web,0,No,No,No,No,Sin servicio,DSL,No,No,No,No,No,Si,Low,0.804,51,6,88.68,8,0.49,5.0,2,18.4,Red,0,3.6,43.0,0.22,0.09,Satisfecho,1.0,0,2025-11-14,0,10,0,0,24,103.22,1,2025-08-30,5,1,Alto
3841-NFECX,Femenino,50.0,USA,New York,Corporativo,1,Si,No,40.74581218037181,-73.77385685335176,BRONX,10473,NY,2020-03-12,42000.0,13000.0,Dos años,71,118.31,8400.01,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,No,No,Low,0.234,89,4,86.66,8,13.16,4.0,2,4.9,Ninguna,0,4.1,51.0,0.41,0.15,Muy satisfecho,0.0,0,2025-12-27,0,0,0,1,72,81.33,5,2025-12-24,3,2,Bajo
3842-IYKUE,Femenino,49.0,USA,New York,Corporativo,0,No,No,40.590089997165194,-74.16640875561487,BROOKLYN,11205,NY,2023-02-25,63000.0,14000.0,Mensual,35,133.56,4674.6,Tarjeta de crédito,Web,1,No,No,No,Si,Si,Fibra óptica,No,Si,No,Si,No,No,Low,1.421,141,7,107.0,5,3.87,2.0,3,4.3,Precio,0,2.8,14.0,0.12,0.04,Muy satisfecho,0.0,0,2025-12-03,0,30,1,0,71,83.29,7,2025-09-13,1,1,Competitivo
3842-QTGDL,Masculino,35.0,USA,New York,PYME,0,Si,No,40.5747856907959,-73.97988132584933,QUEENS,11499,NY,2024-09-17,72000.0,8500.0,Mensual,16,122.34,1957.44,Transferencia bancaria,Web,0,No,No,No,Si,No,Fibra óptica,Si,Si,No,No,No,No,Low,0.254,144,7,114.67,6,0.83,0.0,4,12.3,Ninguna,0,4.1,40.0,0.35,0.14,Muy satisfecho,1.0,0,2025-12-19,1,5,0,0,4,95.45,7,2025-09-01,6,0,Competitivo
3845-FXCYS,Masculino,31.0,USA,New York,Residencial,0,No,No,40.62443278392857,-73.93880295419086,BROOKLYN,11233,NY,2025-11-11,63000.0,14000.0,Mensual,2,29.18,58.36,Cheque electrónico,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.236,79,6,97.39,9,15.53,7.0,4,24.8,Ninguna,0,4.0,42.0,0.36,0.14,Satisfecho,0.0,0,2025-11-23,0,15,0,0,91,61.41,3,2025-08-08,3,0,Competitivo
3845-JHAMY,Femenino,23.0,USA,New York,Residencial,0,Si,Si,40.60162866163488,-73.99331268599555,MANHATTAN,10086,NY,2024-09-17,85000.0,28000.0,Mensual,16,67.76,1084.16,Tarjeta de crédito,Web,0,No,No,Si,No,Sin servicio,DSL,No,No,No,No,No,Si,Low,0.351,129,4,112.15,9,18.59,2.0,1,27.6,Ninguna,0,4.2,62.0,0.2,0.06,Satisfecho,0.0,0,2025-11-10,0,30,0,0,65,35.72,6,2025-07-19,5,2,Competitivo
3847-BAERP,Femenino,74.0,USA,New York,Residencial,0,No,No,40.64678070048754,-73.9750560509525,MANHATTAN,10270,NY,2025-03-16,85000.0,28000.0,Mensual,10,28.86,288.6,Cheque por correo,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.296,147,6,58.14,10,7.2,6.0,2,17.4,Ninguna,0,3.5,53.0,0.26,0.1,Sin Respuesta,1.0,0,2025-11-25,0,0,0,0,84,71.12,8,2025-12-17,6,0,Competitivo
3850-OKINF,Masculino,43.0,USA,New York,Residencial,0,Si,Si,40.75015778516341,-73.88034884530371,BROOKLYN,11240,NY,2020-03-12,63000.0,14000.0,Un año,71,75.13,5334.23,Cheque electrónico,Web,0,No,No,Si,Si,Si,DSL,Si,No,No,No,Si,No,Low,0.191,103,4,82.76,9,-3.23,5.0,2,43.5,Ninguna,0,3.4,65.0,0.32,0.14,Satisfecho,0.0,0,2025-11-14,0,0,1,0,48,17.5,7,2025-07-05,6,0,Bajo
3853-LYGAM,Masculino,42.0,USA,New York,Corporativo,0,No,No,40.73687492111305,-73.99720345287449,BROOKLYN,11240,NY,2024-08-18,63000.0,14000.0,Mensual,17,168.32,2861.44,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,Si,Si,No,Si,Low,0.228,58,4,72.35,9,7.04,1.0,3,2.2,Ninguna,0,3.3,53.0,0.46,0.15,Neutral,1.0,0,2025-11-20,1,30,0,0,7,82.6,1,2025-11-06,8,1,Competitivo
3855-ONCAR,Femenino,36.0,USA,New York,PYME,0,Si,Si,40.68047345621872,-73.95121898938812,MANHATTAN,10156,NY,2025-09-12,85000.0,28000.0,Mensual,4,118.81,475.24,Cheque por correo,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,No,No,Si,No,Low,0.408,126,6,69.94,7,10.97,1.0,3,22.2,Ninguna,0,3.0,56.0,0.45,0.16,Sin Respuesta,1.0,0,2025-12-26,3,15,0,0,97,60.54,10,2025-11-04,4,0,Alto
3858-VOBET,Masculino,42.0,USA,New York,PYME,0,No,No,40.73109034374049,-73.98194850216557,BRONX,10462,NY,2024-02-20,42000.0,13000.0,Mensual,23,85.93,1976.39,Cheque electrónico,Web,0,15%,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,No,Alto,10.5,31,2,17.5,3,2.86,36.0,6,21.3,Red,0,2.8,22.0,0.2,0.1,No respondió,0.0,1,2025-12-18,0,0,0,0,86,62.77,7,2025-12-27,6,3,Competitivo
3858-XHYJO,Femenino,47.0,USA,New York,Corporativo,0,Si,No,40.713071459809974,-73.80797272281033,STATEN ISLAND,10304,NY,2022-09-28,82000.0,3200.0,Un año,40,145.37,5814.8,Transferencia bancaria,Web,0,No,Si,No,Si,Si,Fibra óptica,Si,No,Si,No,Si,Si,Low,0.106,91,7,112.05,10,14.7,2.0,1,19.7,Ninguna,0,3.0,54.0,0.39,0.16,Satisfecho,0.0,0,2025-12-08,3,30,0,1,78,26.37,2,2025-11-12,1,1,Alto
3859-CVCET,Femenino,45.0,USA,New York,Residencial,0,No,No,40.749484452124534,-73.9753821176979,BRONX,10474,NY,2025-09-12,42000.0,13000.0,Mensual,4,40.58,162.32,Cheque por correo,Web,0,No,No,No,Si,No,DSL,No,No,No,No,No,No,Alto,10.0,20,1,25.76,4,-0.79,28.0,8,35.7,Red,3,2.7,1.0,0.29,0.1,Sin Respuesta,0.0,1,2025-11-03,0,0,0,1,26,9.75,3,2025-10-11,8,1,Alto
3863-IUBJR,Masculino,36.0,USA,New York,Residencial,0,Si,Si,40.80984113132544,-73.92461996016512,BRONX,10455,NY,2025-01-15,42000.0,13000.0,Un año,12,59.88,718.5600000000001,Tarjeta de crédito,Web,0,No,No,No,Si,No,DSL,No,No,No,No,No,Si,Low,0.68,46,7,84.77,9,1.08,1.0,3,35.6,Precio,0,1.6,11.0,0.1,0.04,Muy satisfecho,0.0,0,2025-11-11,0,0,0,0,1,75.3,2,2025-11-26,5,3,Bajo
3863-QSTYI,Masculino,35.0,USA,New York,Residencial,0,No,No,40.76771452006577,-73.86656995635967,BROOKLYN,11253,NY,2021-03-07,63000.0,14000.0,Mensual,59,88.4,5215.6,Cheque electrónico,Web,1,No,No,Si,Si,No,DSL,No,No,Si,Si,Si,No,Low,0.248,102,7,65.72,7,16.61,7.0,1,7.1,Ninguna,0,4.1,56.0,0.45,0.14,Satisfecho,1.0,0,2025-12-01,0,30,0,0,27,80.77,7,2025-09-12,5,0,Alto
3865-QBWSJ,Masculino,37.0,USA,New York,PYME,1,No,Si,40.11238533659802,-77.51958437167269,STATEN ISLAND,10313,NY,2022-11-27,82000.0,3200.0,Mensual,38,112.77,4285.26,Cheque por correo,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,No,No,No,No,Low,0.182,116,7,117.21,6,10.05,0.0,2,38.4,Ninguna,0,2.9,69.0,0.47,0.15,Satisfecho,1.0,0,2025-11-24,1,0,0,0,10,62.3,3,2025-07-24,8,1,Bajo
3865-YIOTT,Masculino,36.0,USA,New York,Corporativo,0,Si,Si,40.62351055775921,-74.08303706782371,MANHATTAN,10195,NY,2020-02-11,85000.0,28000.0,Un año,72,179.33,12911.76,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,Si,No,Si,Si,Low,0.09,94,7,90.84,8,19.61,2.0,1,40.5,Ninguna,0,4.1,55.0,0.23,0.11,Muy satisfecho,0.0,0,2025-12-06,3,10,0,1,45,93.06,10,2025-09-20,6,1,Competitivo
3865-ZFZIB,Masculino,23.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,STATEN ISLAND,10308,NY,2024-06-19,82000.0,3200.0,Dos años,19,26.32,500.08,Cheque por correo,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.247,115,5,45.05,7,1.49,0.0,2,41.4,Ninguna,0,3.8,62.0,0.41,0.17,Satisfecho,0.0,0,2025-11-13,0,5,1,1,20,69.83,0,2025-09-01,8,2,Competitivo
3865-ZYKAD,Masculino,45.0,USA,New York,PYME,1,Si,No,40.84921420515561,-73.93379604085547,STATEN ISLAND,10307,NY,2020-05-11,82000.0,3200.0,Mensual,69,88.27,6090.63,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,No,No,No,No,Low,0.513,130,5,65.09,8,10.45,3.0,3,45.1,Ninguna,0,3.4,43.0,0.24,0.08,Satisfecho,0.0,0,2025-12-04,1,0,0,1,41,102.54,8,2025-12-21,1,0,Competitivo
3866-MDTUB,Femenino,30.0,USA,New York,Residencial,0,No,No,40.74742345516369,-73.97687340430375,QUEENS,11313,NY,2025-11-11,72000.0,8500.0,Mensual,2,90.0,180.0,Cheque electrónico,Web,0,No,No,Si,Si,No,DSL,Si,No,No,No,Si,Si,High,8.539,136,7,119.95,8,1.28,0.0,6,41.6,Red,0,1.7,4.0,0.17,0.08,Sin Respuesta,0.0,0,2025-11-10,3,0,0,0,31,38.13,8,2025-09-09,3,0,Competitivo
3870-MQAMG,Femenino,57.0,USA,New York,Corporativo,0,Si,No,40.684782865141194,-73.86068564738586,STATEN ISLAND,10303,NY,2021-08-04,82000.0,3200.0,Un año,54,137.03,7399.62,Cheque electrónico,Web,0,No,No,No,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Low,0.3379999999999999,70,6,118.11,11,3.58,0.0,4,4.3,Precio,0,3.3,30.0,0.34,0.12,Neutral,1.0,0,2025-12-17,0,10,0,1,31,32.96,0,2025-12-29,4,3,Bajo
3870-SPZSI,Femenino,50.0,USA,New York,Corporativo,0,Si,Si,40.52486795341543,-74.20062301741585,QUEENS,11124,NY,2020-04-11,72000.0,8500.0,Dos años,70,168.29,11780.3,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.193,50,7,85.85,5,19.97,3.0,2,7.7,Ninguna,0,3.0,65.0,0.34,0.15,Satisfecho,1.0,0,2025-11-04,2,0,0,0,70,35.03,7,2025-10-29,3,3,Bajo
3871-IKPYH,Masculino,72.0,USA,New York,Residencial,1,No,No,40.88629434730039,-73.82711394168824,BROOKLYN,11241,NY,2025-12-11,63000.0,14000.0,Mensual,1,71.82,71.82,Cheque electrónico,Web,1,20%,No,No,Si,No,Fibra óptica,No,No,No,No,No,No,Alto,12.0,21,1,29.74,3,-1.24,47.0,6,37.1,Red,0,2.3,21.0,0.11,0.05,Muy insatisfecho,0.0,1,2025-11-13,0,0,0,0,21,8.51,1,2025-09-02,2,1,Competitivo
3873-NFTGI,Masculino,70.0,USA,New York,Residencial,0,No,No,40.6343333707342,-74.02364585414605,BROOKLYN,11205,NY,2024-11-16,63000.0,14000.0,Mensual,14,47.51,665.14,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,DSL,No,Si,No,No,No,No,Low,0.267,141,7,112.62,11,16.85,5.0,3,31.6,Red,0,3.0,54.0,0.46,0.21,Muy satisfecho,0.0,0,2025-11-02,2,10,0,0,77,108.57,6,2025-08-09,8,1,Competitivo
3873-WOSBC,Masculino,43.0,USA,New York,Residencial,0,Si,No,40.73660749530077,-73.71173616747976,QUEENS,11351,NY,2020-07-10,72000.0,8500.0,Dos años,67,22.97,1538.99,Tarjeta de crédito,Web,0,No,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.21,105,5,98.14,9,-2.94,3.0,1,14.1,Ninguna,0,3.0,51.0,0.39,0.18,Satisfecho,0.0,0,2025-11-14,1,15,0,0,76,119.91,0,2025-12-15,3,2,Competitivo
3874-EQOEP,Masculino,38.0,USA,New York,PYME,0,No,No,40.73683644327821,-73.9955688285318,MANHATTAN,10278,NY,2025-06-14,85000.0,28000.0,Mensual,7,127.65,893.5500000000001,Cheque por correo,Web,2,No,No,No,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,10.5,7,1,42.63,2,-0.42,48.0,7,44.6,Red,3,1.2,7.0,0.18,0.08,Muy insatisfecho,0.0,1,2025-11-07,2,0,0,0,20,98.9,5,2025-08-22,2,0,Alto
3877-JRJIP,Masculino,48.0,USA,New York,Residencial,0,No,No,40.54173351997215,-74.17814707775491,QUEENS,11013,NY,2025-12-11,72000.0,8500.0,Mensual,1,80.44,80.44,Cheque electrónico,Web,2,15%,No,Si,Si,Si,DSL,No,No,No,No,Si,No,Alto,10.0,38,1,26.77,1,-5.17,49.0,6,46.9,Servicio,0,1.3,20.0,0.26,0.12,No respondió,0.0,1,2025-11-25,1,10,0,0,21,52.45,9,2025-12-13,1,1,Competitivo
3878-AVSOQ,Femenino,55.0,USA,New York,PYME,1,No,No,40.68003005204137,-73.84855266649318,STATEN ISLAND,10302,NY,2025-12-11,82000.0,3200.0,Mensual,1,99.82,99.82,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Low,0.656,71,5,118.19,9,8.77,1.0,4,26.7,Red,0,4.0,67.0,0.23,0.11,No respondió,0.0,0,2025-11-22,0,0,1,0,33,45.7,10,2025-11-19,6,0,Competitivo
3882-IYOIJ,Femenino,59.0,USA,New York,Corporativo,0,Si,Si,40.83546505516042,-73.87107781288955,MANHATTAN,10055,NY,2021-02-05,85000.0,28000.0,Dos años,60,161.66,9699.6,Tarjeta de crédito,Web,11,No,No,No,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.152,63,5,85.47,10,7.38,8.0,14,6.2,Ninguna,5,3.2,53.0,0.25,0.12,Neutral,0.0,0,2025-12-15,1,0,0,0,9,94.09,10,2025-07-24,2,2,Alto
3884-HCSWG,Femenino,23.0,USA,New York,Residencial,0,No,No,40.757395755909464,-73.98029180455218,BRONX,10471,NY,2024-08-18,42000.0,13000.0,Mensual,17,106.2,1805.4,Cheque electrónico,Web,1,20%,Si,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Alto,10.5,28,1,32.57,4,2.04,14.0,7,37.8,Red,2,1.3,24.0,0.07,0.02,Sin Respuesta,0.0,1,2025-11-05,1,0,0,0,64,63.64,9,2025-08-29,5,1,Bajo
3884-UEBXB,Femenino,50.0,USA,New York,Residencial,0,Si,Si,40.634294940002334,-74.02366385503528,BRONX,10457,NY,2020-07-10,42000.0,13000.0,Dos años,67,54.0,3618.0,Transferencia bancaria,Web,1,No,Si,No,No,Sin servicio,DSL,Si,Si,No,No,No,No,Low,0.273,52,5,51.19,8,0.32,5.0,2,43.2,Ninguna,0,3.3,61.0,0.49,0.18,Muy satisfecho,0.0,1,2025-12-09,1,0,1,0,64,113.04,7,2025-11-11,6,1,Competitivo
3886-CERTZ,Femenino,64.0,USA,New York,Corporativo,0,Si,No,40.846972721964015,-73.93545729108844,BRONX,10470,NY,2020-02-11,42000.0,13000.0,Un año,72,172.16,12395.52,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Low,0.297,61,5,90.87,11,19.42,0.0,3,4.5,Precio,0,2.5,27.0,0.15,0.07,Neutral,0.0,0,2025-12-10,1,5,0,1,87,37.15,10,2025-07-07,8,0,Bajo
3887-PBQAO,Femenino,19.0,USA,New York,Residencial,0,Si,Si,40.68636781448287,-73.81482477707,STATEN ISLAND,10312,NY,2022-05-01,82000.0,3200.0,Un año,45,15.6,702.0,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.21,58,7,102.58,5,22.85,0.0,1,28.3,Ninguna,0,3.1,61.0,0.31,0.13,Satisfecho,0.0,0,2025-11-07,3,0,0,1,66,42.24,5,2025-12-28,6,0,Bajo
3889-VWBID,Masculino,56.0,USA,New York,PYME,0,Si,Si,40.83482190778106,-73.94058977814079,QUEENS,11156,NY,2020-06-10,72000.0,8500.0,Dos años,68,97.82,6651.759999999999,Transferencia bancaria,Web,0,No,No,No,Si,No,DSL,Si,Si,No,Si,Si,Si,Low,0.0,92,4,77.95,9,0.05,6.0,1,7.9,Ninguna,0,4.1,75.0,0.61,0.23,Muy satisfecho,2.0,0,2025-12-10,3,5,0,0,94,119.86,8,2025-10-20,7,2,Competitivo
3890-RTCMS,Masculino,32.0,USA,New York,Residencial,0,No,No,40.73727323767756,-73.72584247561387,STATEN ISLAND,10308,NY,2024-09-17,82000.0,3200.0,Mensual,16,72.97,1167.52,Cheque por correo,Web,0,No,No,Si,Si,No,DSL,No,No,No,Si,No,No,Low,0.249,133,5,82.68,9,24.99,5.0,2,7.7,Ninguna,0,3.9,67.0,0.21,0.1,Neutral,0.0,0,2025-12-23,2,15,1,0,42,117.49,10,2025-09-06,6,0,Bajo
3891-NLXJB,Masculino,50.0,USA,New York,PYME,0,No,No,40.678147446778986,-73.83103529892426,BRONX,10457,NY,2022-12-27,42000.0,13000.0,Dos años,37,85.41,3160.17,Cheque por correo,Web,1,No,No,Si,No,Sin servicio,DSL,Si,Si,No,Si,No,No,Low,0.0,78,5,74.5,6,24.72,1.0,0,4.2,Ninguna,0,4.7,91.0,0.71,0.26,Neutral,2.0,0,2025-11-12,2,10,0,0,40,106.8,0,2025-08-28,7,0,Alto
3891-PUQOD,Femenino,42.0,USA,New York,Residencial,0,No,Si,40.67703245066311,-73.94146580624195,MANHATTAN,10127,NY,2025-12-11,85000.0,28000.0,Mensual,1,79.54,79.54,Cheque electrónico,Web,1,25%,No,No,Si,No,DSL,No,No,Si,No,No,Si,Alto,10.0,25,1,43.92,1,-2.57,16.0,6,16.0,Servicio,2,1.7,16.0,0.2,0.09,Neutral,0.0,1,2025-12-15,2,0,0,1,12,51.53,8,2025-08-26,2,1,Competitivo
3892-NXAZG,Masculino,60.0,USA,New York,Corporativo,0,Si,Si,40.70062485303371,-73.8993826301565,BROOKLYN,11244,NY,2020-02-11,63000.0,14000.0,Dos años,72,159.56,11488.32,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.0,126,7,80.75,5,3.06,8.0,1,5.8,Ninguna,0,4.1,76.0,0.63,0.26,Neutral,4.0,0,2025-11-02,1,15,0,0,3,101.33,2,2025-12-26,8,0,Competitivo
3893-JRNFS,Masculino,56.0,USA,New York,Residencial,0,No,No,40.86278450813255,-73.90671492158552,QUEENS,11403,NY,2020-06-10,72000.0,8500.0,Mensual,68,66.23,4503.64,Transferencia bancaria,Web,0,No,No,Si,No,Sin servicio,DSL,No,No,Si,No,No,Si,Low,0.2719999999999999,55,5,54.47,8,7.89,0.0,2,31.5,Ninguna,0,2.9,53.0,0.46,0.15,Satisfecho,0.0,0,2025-11-06,2,0,0,0,22,37.59,1,2025-10-08,5,0,Alto
3896-RCYYE,Femenino,58.0,USA,New York,Residencial,0,No,No,40.75035615624723,-73.87844284114209,BROOKLYN,11213,NY,2020-07-10,63000.0,14000.0,Mensual,67,90.21,6044.07,Tarjeta de crédito,Web,8,No,No,Si,No,Sin servicio,DSL,No,No,Si,Si,Si,Si,Low,0.248,145,7,47.17,10,0.11,2.0,18,5.3,Ninguna,7,2.9,61.0,0.44,0.16,Satisfecho,0.0,0,2025-11-30,1,0,0,0,69,34.3,7,2025-07-12,5,1,Bajo
3896-ZVNET,Femenino,39.0,USA,New York,Residencial,0,Si,Si,40.68783628452169,-73.82002387123937,QUEENS,11063,NY,2024-01-21,72000.0,8500.0,Dos años,24,21.5,516.0,Cheque por correo,Web,9,No,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.247,46,7,102.94,11,-1.39,5.0,17,39.8,Ninguna,4,3.9,57.0,0.31,0.15,Satisfecho,0.0,0,2025-11-19,1,30,0,1,33,67.84,9,2025-07-31,3,0,Competitivo
3898-BSJYF,Femenino,52.0,USA,New York,PYME,0,No,Si,40.59915141749382,-73.74933731573545,QUEENS,11558,NY,2025-03-16,72000.0,8500.0,Un año,10,98.13,981.3,Tarjeta de crédito,Web,0,No,No,No,Si,Si,DSL,Si,No,Si,Si,No,Si,Low,0.0,123,7,86.08,8,16.12,0.0,1,6.3,Ninguna,0,4.5,83.0,0.57,0.19,Satisfecho,0.0,1,2025-12-21,0,0,0,0,40,103.93,4,2025-12-08,6,0,Competitivo
3898-GUYTS,Femenino,49.0,USA,New York,Corporativo,1,No,No,40.7547083031072,-73.86996359589097,MANHATTAN,10034,NY,2022-05-01,85000.0,28000.0,Mensual,45,154.54,6954.299999999999,Cheque electrónico,Web,0,No,Si,Si,Si,Si,Fibra óptica,Si,Si,No,Si,Si,No,Low,0.193,145,6,45.21,5,12.4,3.0,1,6.0,Ninguna,0,3.1,53.0,0.32,0.16,Sin Respuesta,0.0,0,2025-11-29,0,0,0,0,17,16.21,0,2025-08-15,6,2,Bajo
