ClienteID,FechaRegistro,Genero,EsMayor,TienePareja,TieneDependientes,Ciudad,Estado,Borough,CodigoPostal,Latitud,Longitud,IngresoMediano,DensidadPoblacional,ServicioTelefono,LineasMultiples,TipoInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,TipoContrato,FacturacionSinPapel,MetodoPago,Antiguedad,CargoMensual,SegmentoCliente,nivel_riesgo,score_riesgo,ratio_precio_ingreso,TipoDeQueja,TicketsSoporte,Escaladas,PuntuacionNPS,PuntuacionCSAT,TiempoResolucion,TasaAperturaEmail,TasaClicsMarketing,Cancelacion,tenure_group,income_bracket,has_queja,alto_tickets,servicios_premium_count,nps_categoria,csat_categoria,risk_flag,borough_risk,high_density_area,CustomerValueRatio,PriceIncomePercent,ServicioTelefono_Binary,LineasMultiples_Binary,SeguridadOnline_Binary,RespaldoOnline_Binary,ProteccionDispositivo_Binary,SoporteTecnico_Binary,StreamingTV_Binary,StreamingPeliculas_Binary,ServicesCount,EngagementScore,EstimatedLTV,AvgMonthlyValue,TenureGroup,PriceSegment,HighRisk_ContractTenure,MediumRisk_ContractTenure,IncomePriceMismatch,HighRiskSegment,Log_ChargesMonthly,Log_EstimatedLTV,Log_Tenure,Sqrt_Tenure,Sqrt_ServicesCount,Churn_Binary
8919-FYFQZ,2022-05-31,Masculino,1,Si,No,New York,NY,BROOKLYN,11232,40.70387723144517,-73.76677494134789,63000,14000,No,Sin servicio,DSL,No,Si,No,No,No,No,Mensual,Si,Cheque electrónico,44,30.35,Residencial,Medio,6.5,0.0057809523809523,Precio,3,0,10.0,2.3,44.2,0.3,0.1,No,25-48 meses,Medium,1,0,1,Promotor,Insatisfecho,0,26.39182522903453,1,0.005780952380952381,0.5780952380952381,0,0,0,1,0,0,0,0,1,1.4035087719298245,1335.4,29.675555555555558,24-48_months,Budget,0,0,0,0,3.4452142670789296,7.197734710482601,3.8066624897703196,6.6332495807108,1.0,0
8920-NAVAY,2020-12-07,Masculino,1,No,No,New York,NY,BROOKLYN,11208,40.65204606843526,-73.93042387593874,63000,14000,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Un año,Si,Transferencia bancaria,62,110.75,Corporativo,Medio,5.0,0.021095238095238,,1,0,71.0,4.6,3.8,0.7,0.23,No,49+ meses,Medium,0,0,3,Promotor,Satisfecho,0,26.39182522903453,1,0.021095238095238094,2.1095238095238096,1,1,0,1,1,1,1,1,7,3.883668903803132,6866.5,108.9920634920635,48+_months,Enterprise,0,0,0,0,4.716264233493678,8.83455541796943,4.143134726391533,7.874007874011811,2.6457513110645907,0
8922-LIEGH,2023-12-22,Femenino,1,No,No,New York,NY,STATEN ISLAND,10309,40.684214812960064,-73.87017317447837,82000,3200,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mensual,Si,Cheque electrónico,25,89.7,PYME,Alto,9.5,0.0131268292682926,Servicio,5,1,11.0,1.1,25.0,0.26,0.1,Si,25-48 meses,High,1,1,1,Promotor,Insatisfecho,0,26.58730158730159,0,0.013126829268292685,1.3126829268292683,1,1,0,1,0,0,0,1,4,1.1025358324145533,2242.5,86.25,24-48_months,Premium,0,0,0,0,4.507557357121091,7.715792425416038,3.258096538021482,5.0,2.0,1
8922-NPKBJ,2022-07-30,Masculino,0,Si,Si,New York,NY,MANHATTAN,10197,40.622001270997536,-74.08255249011819,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,42,19.35,Residencial,Medio,4.0,0.0027317647058823,,2,0,51.0,2.8,31.3,0.47,0.21,No,25-48 meses,High,0,0,0,Promotor,Insatisfecho,0,29.0176322418136,1,0.0027317647058823532,0.2731764705882353,1,0,0,0,0,0,0,0,1,2.0638820638820636,812.7,18.900000000000002,24-48_months,Budget,0,0,0,0,3.013080911888604,6.7015917477026115,3.7612001156935624,6.48074069840786,1.0,0
8929-KSWIH,2023-12-22,Masculino,0,No,No,New York,NY,BROOKLYN,11205,40.63758539400945,-74.00736829616768,63000,14000,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Dos años,No,Transferencia bancaria,25,99.3,Corporativo,Medio,4.0,0.0189142857142857,,1,0,63.0,3.0,6.9,0.2,0.09,No,25-48 meses,Medium,0,0,2,Promotor,Neutral,0,26.39182522903453,1,0.018914285714285713,1.8914285714285712,1,0,0,0,1,1,1,1,5,1.2462612163509472,2482.5,95.48076923076923,24-48_months,Enterprise,0,0,0,0,4.60816569496789,7.817424134547405,3.258096538021482,5.0,2.23606797749979,0
8930-XOTDP,2024-07-19,Femenino,0,Si,Si,New York,NY,MANHATTAN,10136,40.72189247414881,-73.88593731835472,85000,28000,Si,No,DSL,No,No,No,No,Si,No,Mensual,No,Cheque por correo,18,55.95,Residencial,Alto,8.5,0.0078988235294117,Servicio,4,2,67.0,4.1,28.8,0.47,0.14,No,13-24 meses,High,1,1,0,Promotor,Satisfecho,0,29.0176322418136,1,0.007898823529411765,0.7898823529411766,1,0,0,0,0,0,1,0,2,0.6321334503950834,1007.1,53.00526315789474,12-24_months,Standard,0,0,0,0,4.0421736898931915,6.915822650059896,2.9444389791664403,4.242640687119285,1.4142135623730951,0
8931-GJJIQ,2025-04-15,Femenino,0,No,No,New York,NY,BROOKLYN,11250,40.73510170145783,-73.99425911216242,63000,14000,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,9,83.3,PYME,Alto,10.5,0.0158666666666666,Red,5,0,8.0,2.7,42.4,0.08,0.03,Si,0-12 meses,Medium,1,1,0,Pasivo,Insatisfecho,0,26.39182522903453,1,0.015866666666666668,1.586666666666667,1,1,0,0,0,0,0,1,3,0.3202846975088968,749.6999999999999,74.97,0-12_months,Premium,0,0,0,0,4.4343818650078095,6.6210061045789566,2.302585092994046,3.0,1.7320508075688772,1
8932-CZHRQ,2020-06-10,Masculino,0,No,No,New York,NY,BRONX,10458,40.736606943026686,-73.9219134910834,42000,13000,Si,Si,DSL,Si,Si,Si,No,No,Si,Un año,No,Tarjeta de crédito,68,76.75,PYME,Medio,5.0,0.0219285714285714,,1,0,53.0,2.9,38.2,0.26,0.09,No,49+ meses,Low,0,0,3,Promotor,Insatisfecho,0,25.660569105691057,0,0.02192857142857143,2.192857142857143,1,1,1,1,1,0,0,1,6,5.247588424437299,5219.0,75.6376811594203,48+_months,Premium,0,0,0,0,4.353498551059343,8.560252680876685,4.23410650459726,8.246211251235321,2.449489742783178,0
8937-RDTHP,2025-12-11,Masculino,0,No,No,New York,NY,BROOKLYN,11237,40.59644379209458,-73.99429984057156,63000,14000,Si,No,Fibra óptica,Si,No,No,No,No,Si,Mensual,Si,Cheque por correo,1,84.6,PYME,Alto,12.0,0.0161142857142857,Precio,7,2,15.0,2.9,16.7,0.19,0.07,Si,0-12 meses,Medium,1,1,1,Promotor,Insatisfecho,0,26.39182522903453,1,0.016114285714285713,1.6114285714285712,1,0,1,0,0,0,0,1,3,0.03504672897196262,84.6,42.3,0-12_months,Premium,0,0,0,0,4.449685283147696,4.449685283147696,0.6931471805599453,1.0,1.7320508075688772,1
8938-UMKPI,2022-03-02,Femenino,0,No,No,New York,NY,MANHATTAN,10240,40.59779837660128,-73.74815048184301,85000,28000,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,47,106.4,PYME,Alto,8.5,0.0150211764705882,Red,7,2,8.0,1.9,42.6,0.06,0.03,No,25-48 meses,High,1,1,2,Pasivo,Insatisfecho,0,29.0176322418136,1,0.015021176470588237,1.5021176470588238,1,1,0,1,1,0,1,1,6,2.625698324022346,5000.8,104.18333333333334,24-48_months,Enterprise,0,0,0,0,4.676560182074764,8.517553126631785,3.871201010907891,6.855654600401044,2.449489742783178,0
8942-DBMHZ,2025-01-15,Masculino,0,No,No,New York,NY,BRONX,10464,40.58728091031934,-73.81319853631628,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,12,20.45,Residencial,Medio,7.5,0.0058428571428571,,1,0,70.0,4.6,17.1,0.51,0.16,No,0-12 meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.005842857142857143,0.5842857142857143,1,0,0,0,0,0,0,0,1,0.5594405594405595,245.39999999999998,18.876923076923074,0-12_months,Budget,0,0,0,0,3.065724645374026,5.506956231659364,2.5649493574615367,3.4641016151377544,1.0,0
8943-URTMR,2025-11-11,Femenino,0,No,No,New York,NY,BRONX,10453,40.69962384306534,-73.95151513024693,42000,13000,Si,No,Fibra óptica,No,No,No,No,Si,No,Mensual,Si,Cheque por correo,2,79.65,PYME,Alto,11.0,0.0227571428571428,Red,5,2,21.0,1.1,44.8,0.08,0.03,Si,0-12 meses,Low,1,1,0,Promotor,Insatisfecho,0,25.660569105691057,0,0.022757142857142858,2.275714285714286,1,0,0,0,0,0,1,0,2,0.04959702417854928,159.3,53.1,0-12_months,Premium,0,0,0,0,4.390118804571218,5.0770470596155075,1.0986122886681098,1.4142135623730951,1.4142135623730951,1
8944-AILEF,2024-10-17,Masculino,0,Si,No,New York,NY,BRONX,10469,40.63705747422171,-74.08854857929937,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Tarjeta de crédito,15,19.45,Residencial,Medio,7.5,0.0055571428571428,,1,0,67.0,3.7,14.2,0.44,0.19,No,13-24 meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.005557142857142857,0.5557142857142857,1,0,0,0,0,0,0,0,1,0.7334963325183375,291.75,18.234375,12-24_months,Budget,0,0,0,0,3.017982882488811,5.679319002477826,2.772588722239781,3.872983346207417,1.0,0
8945-GRKHX,2025-12-11,Femenino,0,No,Si,New York,NY,BRONX,10455,40.700404128756766,-73.91134564411205,42000,13000,Si,No,Fibra óptica,No,No,No,No,No,Si,Mensual,No,Cheque electrónico,1,78.65,PYME,Alto,11.0,0.0224714285714285,Red,6,3,21.0,2.3,39.2,0.23,0.11,Si,0-12 meses,Low,1,1,0,Promotor,Insatisfecho,0,25.660569105691057,0,0.022471428571428573,2.2471428571428573,1,0,0,0,0,0,0,1,2,0.025109855618330193,78.65,39.325,0-12_months,Premium,0,0,0,0,4.3776420363560575,4.3776420363560575,0.6931471805599453,1.0,1.4142135623730951,1
8945-MUQUF,2021-11-02,Masculino,0,No,No,New York,NY,QUEENS,11595,40.68130477447896,-73.83928016812561,72000,8500,Si,Si,Fibra óptica,Si,Si,No,No,Si,No,Un año,Si,Cheque electrónico,51,94.8,Corporativo,Medio,7.0,0.0157999999999999,Calidad,3,0,25.0,2.1,39.7,0.15,0.05,No,49+ meses,Medium,1,0,2,Promotor,Insatisfecho,0,24.60515378221114,0,0.015799999999999998,1.5799999999999998,1,1,1,1,0,0,1,0,5,2.661795407098121,4834.8,92.97692307692309,48+_months,Enterprise,0,0,0,0,4.562262684976814,8.483801854386511,3.9512437185814275,7.14142842854285,2.23606797749979,0
8946-BFWSG,2020-11-07,Masculino,0,Si,Si,New York,NY,MANHATTAN,10059,40.71295321703571,-73.7346357864939,85000,28000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Cheque por correo,63,25.25,Residencial,Medio,4.0,0.0035647058823529,,2,0,53.0,3.3,22.5,0.29,0.1,No,49+ meses,High,0,0,0,Promotor,Satisfecho,0,29.0176322418136,1,0.003564705882352941,0.3564705882352941,1,1,0,0,0,0,0,0,2,4.8,1590.75,24.85546875,48+_months,Budget,0,0,0,0,3.2676659890376327,7.372589318897135,4.1588830833596715,7.937253933193772,1.4142135623730951,0
8947-YRTDV,2023-05-26,Masculino,0,Si,Si,New York,NY,BRONX,10474,40.86904757553018,-73.90298204449822,42000,13000,Si,No,Fibra óptica,Si,Si,Si,No,No,Si,Un año,No,Cheque por correo,32,94.8,PYME,Medio,7.0,0.0270857142857142,,2,0,71.0,4.3,26.2,0.44,0.16,No,25-48 meses,Low,0,0,3,Promotor,Satisfecho,0,25.660569105691057,0,0.027085714285714286,2.7085714285714286,1,0,1,1,1,0,0,1,5,1.6701461377870563,3033.6,91.92727272727272,24-48_months,Enterprise,0,0,1,0,4.562262684976814,8.01783489909114,3.4965075614664802,5.656854249492381,2.23606797749979,0
8949-JTMAY,2023-08-24,Femenino,0,No,No,New York,NY,BRONX,10470,40.63155600985194,-74.0218002603406,42000,13000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mensual,Si,Tarjeta de crédito,29,98.6,PYME,Alto,8.5,0.0281714285714285,,5,0,19.0,2.9,18.3,0.28,0.11,No,25-48 meses,Low,0,1,1,Promotor,Insatisfecho,0,25.660569105691057,0,0.02817142857142857,2.8171428571428567,1,1,0,0,1,0,1,1,5,1.4558232931726909,2859.3999999999996,95.31333333333332,24-48_months,Enterprise,0,0,1,0,4.601162164590552,7.958716754174241,3.4011973816621555,5.385164807134504,2.23606797749979,0
8950-MTZNV,2025-12-11,Masculino,0,No,No,New York,NY,BRONX,10456,40.11238533659802,-77.51958437167269,42000,13000,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque por correo,1,44.95,Residencial,Alto,10.0,0.0128428571428571,Red,4,2,65.0,3.1,41.6,0.38,0.16,No,0-12 meses,Low,1,1,0,Promotor,Satisfecho,0,25.660569105691057,0,0.012842857142857144,1.2842857142857145,1,0,0,0,0,0,0,0,1,0.021762785636561477,44.95,22.475,0-12_months,Standard,0,0,0,0,3.827553848801696,3.827553848801696,0.6931471805599453,1.0,1.0,0
8952-WCVCD,2022-08-29,Femenino,0,Si,No,New York,NY,QUEENS,11146,40.7716388991593,-73.96130446495542,72000,8500,Si,No,Fibra óptica,Si,Si,Si,No,Si,Si,Un año,Si,Transferencia bancaria,41,104.45,PYME,Medio,7.0,0.0174083333333333,,1,0,65.0,3.4,12.1,0.2,0.07,No,25-48 meses,Medium,0,0,3,Promotor,Satisfecho,0,24.60515378221114,0,0.017408333333333335,1.7408333333333335,1,0,1,1,1,0,1,1,6,2.332859174964438,4282.45,101.96309523809524,24-48_months,Enterprise,0,0,0,0,4.658236906924784,8.362514038638412,3.7376696182833684,6.4031242374328485,2.449489742783178,0
8957-THMOA,2021-12-02,Femenino,0,No,Si,New York,NY,BRONX,10460,40.75268574613619,-73.8631351229877,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Tarjeta de crédito,50,20.15,Residencial,Medio,4.0,0.0057571428571428,,2,0,62.0,3.5,37.5,0.38,0.16,No,49+ meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.0057571428571428565,0.5757142857142856,1,0,0,0,0,0,0,0,1,2.364066193853428,1007.4999999999999,19.754901960784313,48+_months,Budget,0,0,0,0,3.0516399054922867,6.916219357394266,3.9318256327243257,7.0710678118654755,1.0,0
8958-JPTRR,2021-06-05,Femenino,0,Si,No,New York,NY,QUEENS,11490,40.60250295810109,-73.95995121409355,72000,8500,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Cheque electrónico,56,24.3,Residencial,Medio,5.0,0.00405,,1,0,60.0,3.4,14.9,0.24,0.07,No,49+ meses,Medium,0,0,0,Promotor,Satisfecho,0,24.60515378221114,0,0.00405,0.40499999999999997,1,1,0,0,0,0,0,0,2,4.426877470355731,1360.8,23.873684210526314,48+_months,Budget,0,0,0,0,3.2308043957334744,7.216562633048866,4.04305126783455,7.483314773547883,1.4142135623730951,0
8961-QDZZJ,2021-05-06,Femenino,0,Si,Si,New York,NY,STATEN ISLAND,10310,40.74706807942406,-73.88120251026471,82000,3200,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Un año,Si,Cheque electrónico,57,95.0,PYME,Medio,7.0,0.0139024390243902,,2,0,59.0,3.3,41.2,0.3,0.11,No,49+ meses,High,0,0,1,Promotor,Satisfecho,0,26.58730158730159,0,0.013902439024390244,1.3902439024390245,1,0,0,1,0,0,1,1,4,2.375,5415.0,93.36206896551724,48+_months,Enterprise,0,0,0,0,4.564348191467836,8.59711281459211,4.060443010546419,7.54983443527075,2.0,0
8963-JLGJT,2025-10-12,Masculino,0,No,Si,New York,NY,MANHATTAN,10003,40.637455601094075,-74.11340311345595,85000,28000,Si,No,DSL,Si,No,Si,No,No,No,Mensual,No,Cheque por correo,3,55.9,Residencial,Alto,10.0,0.0078917647058823,Red,4,1,50.0,3.9,34.5,0.49,0.21,No,0-12 meses,High,1,1,2,Promotor,Satisfecho,0,29.0176322418136,1,0.007891764705882353,0.7891764705882354,1,0,1,0,1,0,0,0,3,0.15817223198594024,167.7,41.925,0-12_months,Standard,0,0,0,0,4.041295341132285,5.128121989551922,1.3862943611198906,1.7320508075688772,1.7320508075688772,0
8963-MQVYN,2024-03-21,Femenino,0,No,Si,New York,NY,BROOKLYN,11224,40.7527501269034,-73.86419251919246,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque electrónico,22,20.55,Residencial,Medio,7.5,0.0039142857142857,,2,0,69.0,3.5,16.2,0.47,0.16,No,13-24 meses,Medium,0,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.003914285714285715,0.39142857142857146,1,0,0,0,0,0,0,0,1,1.0208816705336428,452.1,19.656521739130437,12-24_months,Budget,0,0,0,0,3.070375816549757,6.116112851673092,3.1354942159291497,4.69041575982343,1.0,0
8966-KZXXA,2023-01-26,Masculino,0,Si,Si,New York,NY,BROOKLYN,11227,40.76420099065669,-73.91567205987059,63000,14000,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Tarjeta de crédito,36,25.1,Residencial,Medio,4.0,0.0047809523809523,,2,0,57.0,3.8,40.5,0.42,0.16,No,25-48 meses,Medium,0,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.004780952380952381,0.47809523809523813,1,1,0,0,0,0,0,0,2,2.758620689655172,903.6,24.42162162162162,24-48_months,Budget,0,0,0,0,3.261935314328648,6.8074928570437425,3.6109179126442243,6.0,1.4142135623730951,0
8966-OIQHG,2024-03-21,Femenino,0,Si,Si,New York,NY,BRONX,10460,40.63895611447898,-73.97904766615727,42000,13000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Transferencia bancaria,22,20.75,Residencial,Medio,6.0,0.0059285714285714,,1,0,81.0,4.7,30.8,0.49,0.22,No,13-24 meses,Low,0,0,0,Promotor,Satisfecho,0,25.660569105691057,0,0.005928571428571429,0.5928571428571429,1,0,0,0,0,0,0,0,1,1.0114942528735633,456.5,19.847826086956523,12-24_months,Budget,0,0,0,0,3.079613757534693,6.125776884715576,3.1354942159291497,4.69041575982343,1.0,0
8966-SNIZF,2020-04-11,Femenino,0,Si,No,New York,NY,MANHATTAN,10058,40.76634537326798,-73.95662531215173,85000,28000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dos años,No,Transferencia bancaria,70,19.45,Residencial,Medio,4.0,0.0027458823529411,,1,0,52.0,3.5,47.3,0.33,0.16,No,49+ meses,High,0,0,0,Promotor,Satisfecho,0,29.0176322418136,1,0.0027458823529411766,0.27458823529411763,1,0,0,0,0,0,0,0,1,3.422982885085575,1361.5,19.176056338028168,48+_months,Budget,0,0,0,0,3.017982882488811,7.217076526537399,4.2626798770413155,8.366600265340756,1.0,0
8967-SZQAS,2024-11-16,Femenino,0,No,No,New York,NY,MANHATTAN,10202,40.59423243149939,-73.95164566659523,85000,28000,Si,No,DSL,No,Si,No,No,No,No,Mensual,No,Cheque electrónico,14,50.45,Residencial,Alto,8.5,0.0071223529411764,Servicio,4,0,51.0,4.2,21.1,0.24,0.12,No,13-24 meses,High,1,1,1,Promotor,Satisfecho,0,29.0176322418136,1,0.007122352941176471,0.7122352941176471,1,0,0,1,0,0,0,0,2,0.5442176870748299,706.3000000000001,47.08666666666667,12-24_months,Standard,0,0,0,0,3.9406104622800586,6.561454904041945,2.70805020110221,3.7416573867739413,1.4142135623730951,0
8969-PRHFK,2024-07-19,Masculino,0,No,No,New York,NY,STATEN ISLAND,10309,40.636366134629135,-73.89253650806961,82000,3200,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Un año,No,Cheque por correo,18,19.65,Residencial,Medio,6.0,0.0028756097560975,,1,0,78.0,4.8,25.5,0.74,0.23,No,13-24 meses,High,0,0,0,Promotor,Satisfecho,0,26.58730158730159,0,0.0028756097560975608,0.2875609756097561,1,0,0,0,0,0,0,0,1,0.8716707021791769,353.7,18.61578947368421,12-24_months,Budget,0,0,0,0,3.027715319407042,5.871272361779576,2.9444389791664403,4.242640687119285,1.0,0
8970-ANWXO,2024-02-20,Femenino,0,No,No,New York,NY,MANHATTAN,10103,40.75590949438453,-73.91249899462782,85000,28000,Si,Si,DSL,No,No,No,Si,Si,Si,Un año,Si,Cheque por correo,23,73.75,PYME,Medio,6.0,0.0104117647058823,,1,0,64.0,3.8,9.0,0.2,0.08,No,13-24 meses,High,0,0,1,Promotor,Satisfecho,0,29.0176322418136,1,0.010411764705882353,1.0411764705882354,1,1,0,0,0,1,1,1,5,1.5384615384615385,1696.25,70.67708333333333,12-24_months,Premium,0,0,0,0,4.314149212270796,7.436764573181756,3.1780538303479458,4.795831523312719,2.23606797749979,0
8972-HJWNV,2025-06-14,Femenino,1,Si,No,New York,NY,BRONX,10471,40.70973723973195,-74.0082311257107,42000,13000,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,7,84.55,PYME,Alto,10.5,0.0241571428571428,Precio,7,0,11.0,1.2,38.5,0.21,0.09,Si,0-12 meses,Low,1,1,0,Promotor,Insatisfecho,0,25.660569105691057,0,0.024157142857142856,2.4157142857142855,1,1,0,0,0,0,0,1,3,0.24547048509643485,591.85,73.98125,0-12_months,Premium,0,0,1,0,4.449101000338202,6.38494141590408,2.0794415416798357,2.6457513110645907,1.7320508075688772,1
8974-OVACP,2025-12-11,Femenino,0,No,No,New York,NY,BROOKLYN,11226,40.608512561851526,-73.99253046882572,63000,14000,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,1,20.15,Residencial,Alto,9.0,0.0038380952380952,Red,3,0,55.0,4.1,23.8,0.39,0.18,No,0-12 meses,Medium,1,0,0,Promotor,Satisfecho,0,26.39182522903453,1,0.0038380952380952377,0.38380952380952377,1,0,0,0,0,0,0,0,1,0.047281323877068564,20.15,10.075,0-12_months,Budget,0,0,0,0,3.0516399054922867,3.0516399054922867,0.6931471805599453,1.0,1.0,0
8975-SKGRX,2020-03-12,Masculino,0,Si,No,New York,NY,BRONX,10472,40.69016076630557,-73.98413034675079,42000,13000,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria,71,116.1,Corporativo,Medio,5.0,0.0331714285714285,,2,0,83.0,4.7,5.0,0.62,0.29,No,49+ meses,Low,0,0,4,Promotor,Satisfecho,0,25.660569105691057,0,0.03317142857142857,3.3171428571428567,1,1,1,1,1,1,1,1,8,4.850555081127242,8243.1,114.48750000000001,48+_months,Enterprise,0,0,1,0,4.763028270603671,9.017253071970746,4.276666119016055,8.426149773176359,2.8284271247461903,0
8976-OQHGT,2025-09-12,Femenino,0,Si,Si,New York,NY,QUEENS,11307,40.66997354275462,-73.90874375161803,72000,8500,Si,No,DSL,No,Si,No,Si,No,No,Mensual,No,Cheque por correo,4,56.5,Residencial,Alto,9.0,0.0094166666666666,Servicio,5,1,2.0,2.1,5.0,0.2,0.08,Si,0-12 meses,Medium,1,1,2,Detractor,Insatisfecho,0,24.60515378221114,0,0.009416666666666667,0.9416666666666667,1,0,0,1,0,1,0,0,3,0.20869565217391303,226.0,45.2,0-12_months,Standard,0,0,0,0,4.051784947803305,5.424950017481403,1.6094379124341003,2.0,1.7320508075688772,1
8979-CAMGB,2020-10-08,Masculino,1,No,No,New York,NY,BRONX,10474,40.64125011341169,-73.92924965446997,42000,13000,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Un año,No,Cheque electrónico,64,102.1,Corporativo,Medio,5.0,0.0291714285714285,,2,0,75.0,4.9,7.4,0.66,0.23,No,49+ meses,Low,0,0,2,Promotor,Satisfecho,0,25.660569105691057,0,0.02917142857142857,2.9171428571428573,1,1,0,0,1,1,1,1,6,3.7245392822502428,6534.4,100.52923076923076,48+_months,Enterprise,0,0,1,0,4.635699391022914,8.784988833060423,4.174387269895637,8.0,2.449489742783178,0
8980-WQFWL,2023-02-25,Femenino,0,No,No,New York,NY,MANHATTAN,10176,40.751603820061206,-73.82613890930851,85000,28000,Si,No,DSL,No,No,Si,No,No,Si,Mensual,Si,Cheque electrónico,35,62.1,Residencial,Medio,7.5,0.0087670588235294,,2,0,59.0,3.1,17.0,0.49,0.18,No,25-48 meses,High,0,0,1,Promotor,Satisfecho,0,29.0176322418136,1,0.008767058823529413,0.8767058823529412,1,0,0,0,1,0,0,1,3,1.6640253565768621,2173.5,60.375,24-48_months,Standard,0,0,0,0,4.144720769547168,7.684554032037693,3.58351893845611,5.916079783099616,1.7320508075688772,0
8981-FJGLA,2025-02-14,Masculino,0,No,Si,New York,NY,MANHATTAN,10256,40.73201673861393,-74.00074328607343,85000,28000,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mensual,Si,Cheque por correo,11,78.0,PYME,Alto,9.5,0.0110117647058823,Servicio,2,0,55.0,3.4,28.8,0.21,0.1,No,0-12 meses,High,1,0,1,Promotor,Satisfecho,0,29.0176322418136,1,0.011011764705882353,1.1011764705882352,1,1,0,0,1,0,0,0,3,0.4177215189873418,858.0,71.5,0-12_months,Premium,0,0,0,0,4.3694478524670215,6.755768921984255,2.4849066497880004,3.3166247903554,1.7320508075688772,0
8982-NHAVY,2023-10-23,Masculino,0,No,No,New York,NY,BROOKLYN,11225,40.812625692807984,-73.96051477294203,63000,14000,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Un año,Si,Transferencia bancaria,27,100.5,Corporativo,Medio,7.0,0.0191428571428571,,1,0,56.0,3.8,40.6,0.41,0.15,No,25-48 meses,Medium,0,0,1,Promotor,Satisfecho,0,26.39182522903453,1,0.019142857142857142,1.9142857142857141,1,1,0,0,1,0,1,1,5,1.3300492610837438,2713.5,96.91071428571429,24-48_months,Enterprise,0,0,0,0,4.620058798481842,7.906363053345506,3.332204510175204,5.196152422706632,2.23606797749979,0
8984-EYLLL,2020-10-08,Masculino,0,Si,No,New York,NY,QUEENS,11033,40.79408562701611,-73.8464549204547,72000,8500,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Dos años,Si,Cheque electrónico,64,105.25,Corporativo,Medio,4.0,0.0175416666666666,,2,0,82.0,4.5,4.2,0.6,0.23,No,49+ meses,Medium,0,0,2,Promotor,Satisfecho,0,24.60515378221114,0,0.017541666666666667,1.7541666666666667,1,1,0,1,0,1,1,1,6,3.6141176470588237,6736.0,103.63076923076923,48+_months,Enterprise,0,0,0,0,4.665794807804526,8.81537000096066,4.174387269895637,8.0,2.449489742783178,0
