CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Churn
5868-YWPDW,New York,NY,BRONX,10461,40.84091186899192,-73.82975452253739,40500,34920,2021-08-23,Male,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes
5871-DGTXZ,New York,NY,QUEENS,11355,40.75449880498286,-73.83306863822764,69300,21460,2022-07-23,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,607.7,No
5872-OEQNH,New York,NY,STATEN ISLAND,10301,40.627846303308864,-74.10142269803582,82200,8618,2022-08-12,Female,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2773.9,No
5875-YPQFJ,New York,NY,BRONX,10469,40.86984438886346,-73.83776870247483,40500,34920,2024-09-15,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,Yes
5876-HZVZM,New York,NY,BRONX,10453,40.847528085568115,-73.91196642967745,40500,34920,2022-11-03,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes
5876-QMYLD,New York,NY,QUEENS,11358,40.767634788696746,-73.79079727536805,69300,21460,2020-08-05,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No
5879-HMFFH,New York,NY,BROOKLYN,11226,40.639231694281264,-73.95439830753521,62800,37137,2025-06-14,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,No
5879-SESNB,New York,NY,BRONX,10451,40.82082345908539,-73.91761636205898,40500,34920,2021-03-13,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,No
5882-CMAZQ,New York,NY,QUEENS,11106,40.76331743755205,-73.92819946886057,69300,21460,2024-02-17,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,No
5883-GTGVD,New York,NY,BROOKLYN,11229,40.61194136836902,-73.94447987237578,62800,37137,2020-09-12,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes
5884-FBCTL,New York,NY,MANHATTAN,10013,40.718251740639424,-73.99685431264386,86553,74781,2020-04-03,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,No
5884-GCYMI,New York,NY,BROOKLYN,11220,40.63878219231757,-74.00615416897992,62800,37137,2021-02-10,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes
5886-VLQVU,New York,NY,STATEN ISLAND,10306,40.56406833544173,-74.12614897814557,82200,8618,2023-06-16,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No
5887-IKKYO,New York,NY,QUEENS,11426,40.73746687740367,-73.72303065905601,69300,21460,2024-04-10,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No
5889-JTMUL,New York,NY,BRONX,10461,40.838613493540926,-73.8290448374726,40500,34920,2021-03-01,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes
5889-LFOLL,New York,NY,BRONX,10457,40.85122142609317,-73.88854943066407,40500,34920,2024-12-13,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes
5893-KCLGT,New York,NY,MANHATTAN,10022,40.760725289414445,-73.9686277488973,86553,74781,2024-04-15,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1567.0,No
5893-PYOLZ,New York,NY,STATEN ISLAND,10314,40.58677320215461,-74.19338867635088,82200,8618,2023-09-18,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No
5895-QSXOD,New York,NY,MANHATTAN,10029,40.78631421170024,-73.94018528210077,86553,74781,2022-02-19,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.05,657.5,No
5896-NPFWW,New York,NY,BRONX,10468,40.870574526742935,-73.89165542649074,40500,34920,2024-11-28,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes
5897-ZYEKH,New York,NY,BRONX,10454,40.807402631350875,-73.91883224834098,40500,34920,2021-11-25,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,105.6,7112.15,No
5898-IGSLP,New York,NY,STATEN ISLAND,10306,40.57900211635786,-74.10799758004235,82200,8618,2020-09-11,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823.0,No
5899-MQZZL,New York,NY,BROOKLYN,11208,40.673089903282666,-73.86988119495577,62800,37137,2020-07-09,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,999.45,Yes
5899-OUVKV,New York,NY,BROOKLYN,11208,40.66797967835056,-73.86096946981836,62800,37137,2023-01-03,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No
5902-WBLSE,New York,NY,BRONX,10462,40.84709229481876,-73.86681193609891,40500,34920,2024-05-05,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No
5906-BFOZT,New York,NY,QUEENS,11432,40.70959010805712,-73.79622399678361,69300,21460,2021-11-01,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No
5906-CVLHP,New York,NY,QUEENS,11420,40.67038621999347,-73.80560465938936,69300,21460,2021-08-20,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes
5906-DVAPM,New York,NY,STATEN ISLAND,10302,40.637999181312146,-74.1289262118491,82200,8618,2021-07-23,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,No
5908-QMGOE,New York,NY,BRONX,10458,40.86442651837838,-73.89177751937187,40500,34920,2021-08-27,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes
5909-ECHUI,New York,NY,BROOKLYN,11215,40.67409689077532,-73.9757235841996,62800,37137,2022-06-25,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes
5913-INRQV,New York,NY,QUEENS,11419,40.691943641113866,-73.81902112778754,69300,21460,2021-01-26,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,No
5914-DVBWJ,New York,NY,BROOKLYN,11206,40.70213107104547,-73.94233459131672,62800,37137,2022-06-08,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes
5914-GXMDA,New York,NY,STATEN ISLAND,10305,40.597925893588304,-74.06685143331832,82200,8618,2025-03-16,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,No
5914-XRFQB,New York,NY,MANHATTAN,10011,40.732735851986014,-73.9981598058815,86553,74781,2024-12-14,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No
5915-ANOEI,New York,NY,QUEENS,11435,40.69708636987541,-73.80336663254984,69300,21460,2024-08-06,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,No
5915-DGNVC,New York,NY,MANHATTAN,10106,40.76501518442112,-73.98041589893339,86553,74781,2023-11-30,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No
5916-QEWPT,New York,NY,QUEENS,11372,40.755569839106464,-73.88516136762549,69300,21460,2022-05-26,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No
5917-HBSDW,New York,NY,QUEENS,11377,40.7531640887096,-73.90812809027153,69300,21460,2020-07-25,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No
5917-RYRMG,New York,NY,QUEENS,11416,40.68359249560814,-73.8483426638611,69300,21460,2023-11-26,Male,1,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,No
5918-VUKWP,New York,NY,BROOKLYN,11205,40.69370772882887,-73.96326453946861,62800,37137,2022-07-18,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No
5919-TMRGD,New York,NY,QUEENS,11434,40.68040168758069,-73.76301368045097,69300,21460,2025-07-19,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes
5919-VCZYM,New York,NY,QUEENS,11435,40.69888737250058,-73.80686313578444,69300,21460,2020-03-14,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No
5921-NGYRH,New York,NY,QUEENS,11373,40.742407588242486,-73.87108466452595,69300,21460,2024-02-03,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,No
5922-ABDVO,New York,NY,BROOKLYN,11209,40.62626785802512,-74.02938172814812,62800,37137,2021-11-30,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,Yes
5923-GXUOC,New York,NY,BRONX,10470,40.900736391781464,-73.85246293823815,40500,34920,2024-10-11,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes
5924-IFQTT,New York,NY,MANHATTAN,10075,40.77155905845877,-73.9532462599786,86553,74781,2025-05-06,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,No
5924-SNGKP,New York,NY,STATEN ISLAND,10314,40.57855715118557,-74.16959473289356,82200,8618,2025-11-30,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865.0,No
5928-QLDHB,New York,NY,STATEN ISLAND,10303,40.62755496220919,-74.16747845862513,82200,8618,2025-12-21,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,No
5930-GBIWP,New York,NY,QUEENS,11434,40.68417395111211,-73.78296452686104,69300,21460,2025-09-14,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,No
5931-FLJJF,New York,NY,QUEENS,11432,40.71367920866917,-73.77951014679398,69300,21460,2020-11-09,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,Yes
5934-RMPOV,New York,NY,MANHATTAN,10022,40.75878844118039,-73.96258613161021,86553,74781,2025-01-03,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No
5934-TSSAU,New York,NY,MANHATTAN,10022,40.758226846199264,-73.96606610619004,86553,74781,2025-01-15,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No
5935-FCCNB,New York,NY,BRONX,10472,40.82832795329497,-73.87530487907166,40500,34920,2023-05-15,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,No
5937-EORGB,New York,NY,MANHATTAN,10065,40.763724869216475,-73.96710656691472,86553,74781,2021-04-25,Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No
5939-SXWHM,New York,NY,QUEENS,11435,40.7083730801919,-73.81002777068582,69300,21460,2020-05-10,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.3,1245.05,No
5939-XAIXZ,New York,NY,QUEENS,11104,40.74322553562457,-73.91937236086467,69300,21460,2022-08-17,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No
5940-AHUHD,New York,NY,BROOKLYN,11211,40.715664753675,-73.9527407655059,62800,37137,2021-11-30,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes
5940-NFXKV,New York,NY,BRONX,10461,40.84083492975978,-73.8412403075844,40500,34920,2020-02-13,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,Yes
5944-UGLLK,New York,NY,MANHATTAN,10021,40.7664031670255,-73.95703682000615,86553,74781,2022-09-22,Male,0,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No
5945-AZYHT,New York,NY,MANHATTAN,10029,40.798493152541745,-73.94129399330077,86553,74781,2021-09-23,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.6,7854.15,No
5947-SGKCL,New York,NY,QUEENS,11368,40.74496804087708,-73.86128879018383,69300,21460,2024-12-10,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No
5948-UJZLF,New York,NY,QUEENS,11370,40.77043246153145,-73.8935584963617,69300,21460,2022-08-23,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,97.0,No
5949-EBSQK,New York,NY,BRONX,10455,40.817839492883465,-73.91698058343665,40500,34920,2025-06-18,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes
5949-HGVJL,New York,NY,QUEENS,11104,40.74913491228333,-73.91544571142121,69300,21460,2022-12-11,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,No
5949-XIKAE,New York,NY,QUEENS,11416,40.68548710233488,-73.85312308208778,69300,21460,2023-01-17,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes
5950-AAAGJ,New York,NY,MANHATTAN,10031,40.76078331755515,-73.92283812033077,86553,74781,2020-08-09,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No
5951-AOFIH,New York,NY,QUEENS,11354,40.76887101592485,-73.83355970109656,69300,21460,2022-10-28,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No
5954-BDFSG,New York,NY,QUEENS,11355,40.75792576212915,-73.82849030251397,69300,21460,2020-02-19,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,No
5955-EPOAZ,New York,NY,STATEN ISLAND,10310,40.63397467845854,-74.1245265167471,82200,8618,2025-02-08,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,No
5955-ERIHD,New York,NY,BRONX,10452,40.827212779333344,-73.9251061491997,40500,34920,2023-08-24,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes
5956-VKDTT,New York,NY,BROOKLYN,11228,40.62859854124782,-74.01225242098374,62800,37137,2025-06-05,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes
5956-YHHRX,New York,NY,BROOKLYN,11226,40.64172713648352,-73.96327153703982,62800,37137,2024-08-06,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,No
5959-BELXA,New York,NY,QUEENS,11354,40.75875105253186,-73.82974794179643,69300,21460,2024-04-21,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes
5960-MVTUK,New York,NY,QUEENS,11435,40.70511352803901,-73.8158547262238,69300,21460,2021-01-06,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,No
5960-WPXQM,New York,NY,QUEENS,11001,40.73225063674163,-73.71137254431888,69300,21460,2020-01-12,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.05,79.05,Yes
5961-VUSRV,New York,NY,STATEN ISLAND,10314,40.58229088205099,-74.16905699863874,82200,8618,2020-05-10,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No
5965-GGPRW,New York,NY,QUEENS,11434,40.68153461009892,-73.76536402391504,69300,21460,2020-07-07,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No
5966-EMAZU,New York,NY,QUEENS,11369,40.760354574804104,-73.86084523856394,69300,21460,2024-10-19,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,No
5968-HYJRZ,New York,NY,MANHATTAN,10016,40.75074494637426,-73.97866602327828,86553,74781,2023-06-25,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1160.45,No
5968-VXZLG,New York,NY,QUEENS,11420,40.68197922413964,-73.81501723772402,69300,21460,2021-06-07,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,No
5968-XQIVE,New York,NY,QUEENS,11373,40.735149591323975,-73.87528440236768,69300,21460,2024-12-13,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No
5970-GHJAW,New York,NY,STATEN ISLAND,10312,40.5301059058784,-74.19046559266066,82200,8618,2021-01-27,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,862.4,No
5973-EJGDP,New York,NY,BROOKLYN,11224,40.57530891920504,-73.99674945340567,62800,37137,2023-02-16,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,No
5975-BAICR,New York,NY,MANHATTAN,10021,40.766552578515366,-73.95306566166602,86553,74781,2021-06-28,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No
5976-JCJRH,New York,NY,BRONX,10453,40.85711790191046,-73.90482500833433,40500,34920,2023-04-23,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes
5977-CKHON,New York,NY,MANHATTAN,10016,40.75070690003858,-73.98082794461057,86553,74781,2021-09-11,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,No
5980-BDHPY,New York,NY,BROOKLYN,11235,40.591084838714515,-73.96065297198732,62800,37137,2021-01-06,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,6230.1,No
5980-NOPLP,New York,NY,QUEENS,11104,40.74496542271174,-73.91896605980372,69300,21460,2024-04-18,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,Yes
5981-ITEMU,New York,NY,BRONX,10454,40.8072910891316,-73.91267708123826,40500,34920,2020-12-06,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes
5981-ZVXOT,New York,NY,QUEENS,11385,40.69980406907885,-73.89618134675595,69300,21460,2022-10-17,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.35,3726.15,No
5982-FPVQN,New York,NY,STATEN ISLAND,10314,40.59731853250021,-74.18174865580689,82200,8618,2020-05-10,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,No
5982-PSMKW,New York,NY,BROOKLYN,11237,40.70400718281304,-73.93007029127115,62800,37137,2024-08-29,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No
